projectId,projectAcronym,fundingScheme,organizationId,title,firstName,lastName
843960,HIPSAM,MSCA-IF,999992401,DR,Federico,Zerbini
843972,CATSO,MSCA-IF,99998435,DR,Jagadeesh,Kalepu
843974,PhotoArM,MSCA-IF,999907914,DR,Holly,Davis
843976,STRESS-Mums,MSCA-IF,99990287,DR,Morena,Tartari
843988,SmartSorp,MSCA-IF,999907138,DR,Jon,BELL
843998,DNA-bots,MSCA-IF,999844864,DR,Tania,Patino
844003,FOFC,MSCA-IF,99997562,DR,Grace,Lindsay
844006,LEVERAGE mRNA,MSCA-IF,999979015,,Angela,Steinauer
844014,ORIGIN,MSCA-IF,93642607,DR,Mateja,Hajdinjak
844023,SuperVGE,MSCA-IF,99974961,DR,Muhammad,USMAN
844027,IFSSOC,MSCA-IF,999524279,DR,Rhiannon,AUSTIN
844027,IFSSOC,MSCA-IF,999864555,DR,Rhiannon,AUSTIN
844028,DISTRESS,MSCA-IF,998150468,DR,Laura,Fernández de Uña
844028,DISTRESS,MSCA-IF,998880005,DR,Laura,Fernández de Uña
844055,TxnEvoClim,MSCA-IF,999990267,DR,Yoav,Voichek
844058,HomoPolitics,MSCA-IF,999985417,DR,Angeliki,Sifaki
844062,LightBosons,MSCA-IF,999907526,DR,Andrew,Chisholm
844064,miR-IBD,MSCA-IF,999997833,DR,Emilie,Viennois
844070,GUTPOLAR,MSCA-IF,99999793,DR,Pierre-Aurelien,BIDAUD-MEYNARD
844075,AMPLE,MSCA-IF,999993468,DR,Isabel,Müller
844093,GenDels,MSCA-IF,99946734,DR,Balint,CSORGO
844093,GenDels,MSCA-IF,99998823,DR,Balint,CSORGO
844096,SPORTDIPL,MSCA-IF,99986601,DR,Souvik,Naha
844112,EGeoCC,MSCA-IF,999981052,DR,Alberto,Vesperoni
844113,CULTUS,MSCA-IF,999864555,DR,Consuelo,Manetta
844114,Apple-Biome,MSCA-IF,999977948,DR,Ahmed,ABDELFATTAH
844115,MDR,MSCA-IF,998732274,DR,Luigi,De Colibus
844129,CYBERCULT,MSCA-IF,99998629,DR,Joe,Burton
844135,SmOoC,MSCA-IF,920180801,MR,Muhammad,Hamidullah
844138,LEANOR,MSCA-IF,89769106,DR,Gwenhaël,de Wasseige
844138,LEANOR,MSCA-IF,999865525,DR,Gwenhaël,de Wasseige
844142,GainGrain,MSCA-IF,999991722,DR,Ludovico,DRENI
844145,PHOTOCYLINDER,MSCA-IF,999907526,DR,Aditya,Garai
844147,OSTers,MSCA-IF,999995796,DR,Antonio,Galeone
844152,SN1604,MSCA-IF,968751708,DR,Matteo,COSCI
844152,SN1604,MSCA-IF,999897341,DR,Matteo,COSCI
844159,PALP,MSCA-IF,999991722,DR,Sirio,Canós-Donnay
844161,QuSLAM,MSCA-IF,999990267,DR,Neven,Šantić
844164,CosmopolitanCare,MSCA-IF,999510117,DR,brigida,PROTO
844167,FAKEOLOGY,MSCA-IF,998096827,PROF,Dimitra,DIMITRAKOPOULOU
844167,FAKEOLOGY,MSCA-IF,999976396,PROF,Dimitra,DIMITRAKOPOULOU
844176,VDGSEGUR,MSCA-IF,952494993,DR,Susanne,HOFMANN
844176,VDGSEGUR,MSCA-IF,999861063,DR,Susanne,HOFMANN
844177,SUNNRL,MSCA-IF,972448475,DR,Natercia,Das Neves Rodrigues Lopes
844179,TUNICS,MSCA-IF,999991043,MRS,Anne,KWASPEN
844184,ARCHPRIS,MSCA-IF,999991334,DR,Sabrina,PUDDU
844194,Prion Respiration,MSCA-IF,999841954,DR,Gabriele,GIACHIN
844197,OPTIMISE,MSCA-IF,999992013,DR,Flávia,Viana
844209,SPFPs,MSCA-IF,999874546,DR,Leandro,CONTE
844211,Human Repl Mech,MSCA-IF,93642607,DR,Florian,Weissmann
844213,FISHSCALE,MSCA-IF,999823815,DR,Laura,Richardson
844217,EUREKA,MSCA-IF,99999793,DR,Evgeny,APARTSIN
844230,Mel.Photo.Protect,MSCA-IF,999895983,DR,Jun,Wang
844238,ClassRockED,MSCA-IF,999892588,DR,Kayla,Rush
844246,AGEING PLASTICITY,MSCA-IF,99998435,DR,Méadhbh,Brosnan
844252,PETRA,MSCA-IF,998096827,DR,Foteini,Vervelidou
844252,PETRA,MSCA-IF,999597417,DR,Foteini,Vervelidou
844253,IUCCF,MSCA-IF,999844767,DR,Mohamed,Elwekeil
844254,DIV_INV,MSCA-IF,99983885,DR,Dennis,VERHOEVEN
844265,HSQG,MSCA-IF,999993468,DR,Karapet,MKRTCHYAN
844271,TWISTM,MSCA-IF,998269778,MS,Carmen,Rubio Verdu
844271,TWISTM,MSCA-IF,999994826,MS,Carmen,Rubio Verdu
844279,KW Rebel Integration,MSCA-IF,999977172,DR,Katrin,Wittig
844285,EpiEcoMod,MSCA-IF,999985708,DR,Martina,Ferraguti
844286,M4WASTE,MSCA-IF,999983962,DR,Huagui,ZHANG
844288,STRATCAT-CO2,MSCA-IF,999990655,DR,Gaston Oswaldo,Larrazabal Labrador
844290,HyPPOCRATES,MSCA-IF,998267741,DR,Paraskevas,GIAMPOURAS
844290,HyPPOCRATES,MSCA-IF,999653677,DR,Paraskevas,GIAMPOURAS
844296,MISTRUST,MSCA-IF,998622567,DR,Rita,Silva
844301,LiverMacRegenCircuit,MSCA-IF,999651931,DR,Freya,Svedberg
844304,LICONAMCO,MSCA-IF,99947316,DR,Naëmi,Leo
844306,EvolMAX,MSCA-IF,999993274,DR,marie,Leys
844308,MalusEdit,MSCA-IF,998341461,DR,Valentino,GIAROLA
844313,CO2COFs,MSCA-IF,988145985,DR,Jenni,Jarju
844314,LTCpolicies,MSCA-IF,999839335,DR,Marianne,Tenand
844318,NeuroTick,MSCA-IF,999515355,DR,Marlies,Oostland
844318,NeuroTick,MSCA-IF,999850781,DR,Marlies,Oostland
844319,TTMCC,MSCA-IF,999981925,MR,Mirindi Eric,Dusenge
844321,PERCEPSION,MSCA-IF,99999793,DR,Jeanne,TONNABEL
844326,NeuroFreezing,MSCA-IF,999979015,DR,Margit,Peaudecerf
844330,DEAP,MSCA-IF,999977172,DR,Xuan,Liang
844345,EPIC,MSCA-IF,999603043,DR,Paula,RAMOS-SILVA
844355,PhenAnOx,MSCA-IF,999978627,DR,Tom,Wirtanen
844360,MigrationRadar,MSCA-IF,999991043,DR,Cecilia,Nilsson
844364,MEDICAL,MSCA-IF,999987745,DR,Elena,Fiorin
844365,FrATGaria,MSCA-IF,999898311,DR,Victoria,SANCHEZ-VERA
844369,PolyPath,MSCA-IF,909875521,DR,Peter,Czuppon
844384,LUCENT,MSCA-IF,999977269,DR,Beatriz,Santiago González
844391,FunStructure,MSCA-IF,999596447,DR,Giorgio,Grasselli
844398,GAiNS,MSCA-IF,999977172,DR,Colleen,Drapek
844401,ConceptNet,MSCA-IF,99999793,MR,Abdellah,Fourtassi
844403,UnravelOxStress,MSCA-IF,999989782,DR,Elisa,PÉREZ BADÁS
844423,FANTASTICAL,MSCA-IF,999981634,DR,Alberto,Garre
844431,FORCE,MSCA-IF,999872703,DR,Jose,DIE
844441,TargetGBM,MSCA-IF,998625865,DR,Benjamí,Oller-Salvia
844446,DENMARK,MSCA-IF,999991043,MR,IOANNIS,KONTOPOULOS
844451,AnalysisAtInfinity,MSCA-IF,999984156,DR,Raffael,Hagger
844457,CREDit,MSCA-IF,999853012,DR,Sebastian,Kreutzer
844464,BITFORM,MSCA-IF,893794376,MS,ana,lopez
844464,BITFORM,MSCA-IF,904839572,MS,ana,lopez
844464,BITFORM,MSCA-IF,999974844,MS,ana,lopez
844492,INTENDeD,MSCA-IF,95185392,DR,Mathias,Mahn
844497,PARNANT,MSCA-IF,999887253,MR,Roman,Vozdek
844511,MaGnum,MSCA-IF,99647974,DR,Andrea,Hofmann
844526,PIONEER,MSCA-IF,99946734,DR,Federico,DALLO
844526,PIONEER,MSCA-IF,999897341,DR,Federico,DALLO
844529,DEstiNi,MSCA-IF,999985029,DR,Madeleine,Bohlin
844535,MIFLUKE,MSCA-IF,99990287,DR,Soledad,CUEZVA
844541,DATENE,MSCA-IF,999909854,DR,Pengyan,Wen
844564,OCHRE,MSCA-IF,999985514,DR,Paulina,Tomaszewska
844591,2D-QuEST,MSCA-IF,999993468,DR,Ming,Fu
844594,IMSquared,MSCA-IF,999882791,DR,Vesna,GAMEZ-DJOKIC
844597,KAFKA,MSCA-IF,999847677,DR,Russell,Quadros
844602,EpiSeq,MSCA-IF,99966231,DR,Phong Lan Thao,TRAN
844618,POSPORI,MSCA-IF,999597223,DR,Andreas,POSPORI
844622,signalling dynamics,MSCA-IF,906446474,DR,Franziska,Heydenreich
844622,signalling dynamics,MSCA-IF,999466467,DR,Franziska,Heydenreich
844628,LIMEN,MSCA-IF,999466467,DR,Antara,HALDAR
844628,LIMEN,MSCA-IF,999977172,DR,Antara,HALDAR
844629,BlackHoleMergers,MSCA-IF,999991043,MR,Johan,Samsing
844633,NP-SPAD,MSCA-IF,999979694,DR,K M Azizur,Rahman
844636,INNERVATE,MSCA-IF,99883781,DR,ANTONELLA,LAURI
844637,WildRice,MSCA-IF,999612161,MS,Jessica,Milgroom
844643,NorKHelp,MSCA-IF,999548432,DR,Karen,MARTINEZ-SWATSON
844646,GLIOHAB,MSCA-IF,991104,DR,Elies,FUSTER-GARCIA
844655,SMOLAC,MSCA-IF,999990267,DR,Anastasia,Markina
844664,SolarIC,MSCA-IF,999985708,DR,CHUN YU,NG
844668,TECh-MoDE,MSCA-IF,999990267,DR,Albert,Cortijos Aragonès
844677,QuiescStemGBM,MSCA-IF,999841954,DR,Francesco,Antonica
844696,H. Pylori-Scopy,MSCA-IF,999975426,DR,Manish,Chauhan
844703,RHODOCAR,MSCA-IF,998611994,DR,Nadine,Schubert
844712,PCinBC,MSCA-IF,99997853,DR,Camilla,Engblom
844724,Gentime,MSCA-IF,999904616,DR,Maria,Dell'Isola
844728,InPreSS,MSCA-IF,992204077,DR,Carolyn,Cesta
844728,InPreSS,MSCA-IF,99997853,DR,Carolyn,Cesta
844732,FRC BioEnergetics,MSCA-IF,999990267,DR,Jovana,Cupovic
844733,IRONBIND,MSCA-IF,999497507,DR,Jeff,McQuaid
844734,ToMComputations,MSCA-IF,99999211,DR,Matthias,SCHURZ
844746,STOCHELEC,MSCA-IF,991798035,DR,Rémi,Cazelles
844756,TurtleHyb,MSCA-IF,999839626,DR,Sibelle,VILACA
844761,cesmine,MSCA-IF,99984564,DR,Kamila,SVOBODOVA
844776,CHyMERA,MSCA-IF,967498371,DR,Rui,SIMOES
844795,HAMA,MSCA-IF,999841469,DR,Antoine,BENARD
844807,GENESIS,MSCA-IF,952933918,DR,Nicolas,Brukman
844822,E-Waste Challenge,MSCA-IF,999991334,DR,Anwesha,BORTHAKUR
844829,RAPTOR,MSCA-IF,999842245,DR,Ruben,DE GROOTE
844837,SELENe,MSCA-IF,999987745,DR,Alessandro,Surrente
844844,SHOR,MSCA-IF,999976881,DR,Isabelle,SCHUERCH
844851,CrowdLawLab,MSCA-IF,999867077,DR,Victoria,ALSINA BURGUES
844854,FAT-FEEDOX,MSCA-IF,999548044,DR,Hongfei,YIN
844864,MALAGA,MSCA-IF,999809071,DR,Arash,Negahdari Kia
844867,MemoryAggregates,MSCA-IF,999979015,DR,Thomas,Peskett
844872,ASSEMBLY,MSCA-IF,999977269,DR,Tim,WEZEMAN
844886,MAT-MED in Transit,MSCA-IF,999572682,DR,Sabrina,Minuzzi
844886,MAT-MED in Transit,MSCA-IF,999897341,DR,Sabrina,Minuzzi
844891,VESYNECH,MSCA-IF,999872703,DR,Maria del Carmen,MUÑOZ MARÍN
844895,Amazonart,MSCA-IF,999856989,DR,Giuliana,Borea
844905,GlycoMabs,MSCA-IF,998817731,DR,Beatriz,TRASTOY BELLO
844909,MMM-REBIO,MSCA-IF,999981925,DR,Valeria,Villanova
844924,ECO2-RAPJECT,MSCA-IF,999990655,DR,Paride,Gullo
844946,StreptoMANIAC,MSCA-IF,999841954,DR,Dalia,Denapaite
844947,WATCh,MSCA-IF,999909854,MS,I-Ju,Chen
844948,Recruit,MSCA-IF,985620493,DR,Jinan,Bahnan
844948,Recruit,MSCA-IF,985934482,DR,Jinan,Bahnan
844948,Recruit,MSCA-IF,99997853,DR,Jinan,Bahnan
844948,Recruit,MSCA-IF,999981925,DR,Jinan,Bahnan
844950,Retinoic AC-DC,MSCA-IF,999901318,DR,Clément,Da Silva
844951,SEBAMAT,MSCA-IF,999562788,PROF,Reinhard,RAPP
844956,NeoPur,MSCA-IF,999867368,DR,Aida,Menendez
844970,PHOTOMECHANICS,MSCA-IF,999847968,DR,Petra,Schlosser Trnkova
844972,NIRLAMS,MSCA-IF,999980373,DR,Pankaj,Bharmoria
844977,FOCUSIS,MSCA-IF,999515355,DR,Camilo,FLORIAN BARON
844977,FOCUSIS,MSCA-IF,999991722,DR,Camilo,FLORIAN BARON
844999,RESpECT,MSCA-IF,999991043,DR,Sorcha,MACLEOD
845008,SciTEr,MSCA-IF,999868047,DR,rawad,EL SKAF
845014,BIONA4ART,MSCA-IF,998267741,DR,Aránzazu,SIERRA FERNÁNDEZ
845014,BIONA4ART,MSCA-IF,999991722,DR,Aránzazu,SIERRA FERNÁNDEZ
845032,ELNANO,MSCA-IF,999627778,DR,Tine,CURK
845032,ELNANO,MSCA-IF,999986387,DR,Tine,CURK
845036,Goc-MM,MSCA-IF,934242018,DR,Giulia,MALAGUARNERA
845041,atoGRAPH,MSCA-IF,999606923,DR,José Ramón,Durán Retamal
845045,RESIST3D,MSCA-IF,999991043,DR,Wojciech,Senkowski
845060,QMKPFM,MSCA-IF,991256096,DR,Ondrej,Krejci
845061,CALCULATORES,MSCA-IF,999845252,DR,Irene,Binini
845061,CALCULATORES,MSCA-IF,999846028,DR,Irene,Binini
845064,FORSEES,MSCA-IF,998096827,DR,Fabio,Bazzucchi
845064,FORSEES,MSCA-IF,999977754,DR,Fabio,Bazzucchi
845065,CANSAS,MSCA-IF,928924963,DR,Marco,Pagani
845065,CANSAS,MSCA-IF,999596447,DR,Marco,Pagani
845066,UbiGolD,MSCA-IF,999979306,DR,Merav,SHMUELI
845071,HomicidesLACcities,MSCA-IF,999867077,DR,Emmanuel,LETOUZÉ
845075,BUNT,MSCA-IF,999823912,DR,Alexandra,RODLER
845083,PATTERNS,MSCA-IF,99999793,DR,Maud,FAGNY
845102,HOEMEV,MSCA-IF,999847677,PROF,Zheng,CHEN
845104,EOBRECA,MSCA-IF,999882015,DR,Manuel,Picon Ruiz
845115,ICELEARNING,MSCA-IF,999897341,DR,Niccolò,Maffezzoli
845118,TGL,MSCA-IF,957294456,DR,Aubin,NZAOU KONGO
845118,TGL,MSCA-IF,986217625,DR,Aubin,NZAOU KONGO
845119,MeNDD,MSCA-IF,999985708,DR,Giulia,FREZZA
845121,G20LAP,MSCA-IF,999976881,DR,Jasper,BLOM
845122,IMPRESS,MSCA-IF,999904034,MR,Anirudh Budnar,Acharya
845146,PantEOn,MSCA-IF,99984758,DR,Eva,Arnau Rosalen
845147,LIV-AD-ON-CHIP,MSCA-IF,999984059,DR,Madalena,CIPRIANO
845158,PhotoXLink,MSCA-IF,99999793,DR,Virginia,PUENTE MUNOZ
845163,MAPS,MSCA-IF,999874643,DR,Simon,Devylder
845165,MIRAGE,MSCA-IF,999858541,DR,Ilsa,Cooke
845176,VINCI,MSCA-IF,98324021,DR,Jerome,MUNUERA
845178,MEGAFAUNA,MSCA-IF,933640521,DR,Laura,MANNOCCI
845179,PopulistFP,MSCA-IF,999847677,DR,Toby,Greene
845185,AlgCoustics,MSCA-IF,999981634,DR,Iulian-Zoltan,Boboescu
845196,NGOST,MSCA-IF,999480338,DR,Balint Abel,Beremenyi
845218,InterPol,MSCA-IF,999904616,DR,Hannes,Busche
845232,INREPOSA,MSCA-IF,999874643,MRS,Laura,JUNKA-AIKIO
845234,DyCLE,MSCA-IF,999988812,DR,Filip,POŠĆIĆ
845255,QuaIL,MSCA-IF,999986484,DR,Matteo,Rosati
845265,MegaBiCycle,MSCA-IF,999992401,DR,Fabio,BERZAGHI
845267,SMERUPOL,MSCA-IF,999866301,DR,Ekaterina,Gloriozova
845268,MSOPGDM,MSCA-IF,999976396,DR,Luuk,Loeff
845287,TOPOMIE,MSCA-IF,997735114,DR,Viktoriia,Rutckaia
845287,TOPOMIE,MSCA-IF,999871539,DR,Viktoriia,Rutckaia
845303,APTAFRAME,MSCA-IF,906446474,DR,Isaac,GALLEGO OSSUL
845320,WIKOLLECT,MSCA-IF,999887253,DR,Luis Alberto,BARRÓN CEDEÑO
845336,NG2-cells,MSCA-IF,998368524,DR,Friederike,Pfeiffer
845336,NG2-cells,MSCA-IF,999991916,DR,Friederike,Pfeiffer
845342,MINDTHEGAP,MSCA-IF,999974359,DR,Kate,Laffan
845343,FictDial,MSCA-IF,998023689,DR,Lilla,MAGYARI
845349,SPLITVAC,MSCA-IF,949887924,DR,Valerie,Vanhooren
845354,MERCURYREFINEMENT,MSCA-IF,999489747,DR,Jurrien,Knibbe
845362,CO2RR VALCAT,MSCA-IF,999990655,DR,Ezra,Clark
845373,Eco-CosmePharm,MSCA-IF,941268019,DR,Pravin,Ambure
845374,Language Use,MSCA-IF,999975426,DR,Jessica,Keiser
845391,UNPACK PD-L1,MSCA-IF,919322739,DR,Caitrin,Crudden
845419,RESISTREE,MSCA-IF,99988735,DR,CARMEN,ROMERALO
845420,RETHEIR,MSCA-IF,999861936,DR,Melissa,Blanchard
845426,CoNTESTA,MSCA-IF,999978045,MS,Margaret,Jackson
845427,PePiPOM,MSCA-IF,999991722,DR,Elena,Atrián-Blasco
845430,ConfliGram,MSCA-IF,99999793,DR,Kate,BELLAMY
845448,ICL CHROM,MSCA-IF,999975523,DR,Giulia,Saredi
845466,SUMO-PCDH10,MSCA-IF,999785015,DR,Alessandra,FOLCI
845479,LEPVORS,MSCA-IF,998518583,DR,Charlotte,Avanzi
845479,LEPVORS,MSCA-IF,998776215,DR,Charlotte,Avanzi
845486,InDiQE,MSCA-IF,999823912,DR,Elizabeth,AGUDELO OSPINA
845488,PRIUS-TE,MSCA-IF,999865234,DR,Sandra,CAMARERO-ESPINOSA
845495,TERMINATOR,MSCA-IF,99997853,DR,Lilit,Nersisyan
845508,PleasDef,MSCA-IF,999843603,DR,Verena,Klein
845508,PleasDef,MSCA-IF,999857474,DR,Verena,Klein
845542,NanoPSYCH,MSCA-IF,99999793,DR,Diego,GRASSI
845549,BriFace,MSCA-IF,999985223,DR,Dimitra,ACHILLOPOULOU
845551,Clock-SAM,MSCA-IF,999646596,DR,Manjul,Singh
845570,TUASPA,MSCA-IF,999986484,DR,Oriol,Marquet
845600,RealFlex,MSCA-IF,933817643,DR,Grzegorz,ORZECHOWSKI
845612,PROPHET,MSCA-IF,99999793,MS,Stefania,Cacovich
845625,MESSIAH,MSCA-IF,999975814,DR,Alp Eren,TOPAL
845631,BrainInformationFlow,MSCA-IF,999854758,DR,Emiliano,Marachlian
845640,SupraFixCO2,MSCA-IF,999977172,DR,Zehuan,Huang
845643,RADICALISATION,MSCA-IF,910965995,DR,Eszter,SZENES
845643,RADICALISATION,MSCA-IF,999480338,DR,Eszter,SZENES
845645,THERMOGUIDE,MSCA-IF,999988424,DR,Sergio,CURTO
845658,CO-DEfENDENCE,MSCA-IF,999991043,DR,Paulina,DEPTULA
845674,EVER,MSCA-IF,999841469,DR,Giulia,ZANCOLLI
845675,GLOBALGUNS,MSCA-IF,999846513,DR,Brice,Cossart
845680,INSPIRATION,MSCA-IF,999992595,DR,Zhenshan,Liu
845681,TyphiNET,MSCA-IF,999912667,DR,Zoe Anne,Dyson
845683,RoboTexTherapy,MSCA-IF,998796682,DR,Aslı,ATALAY
845685,LongPlaNet,MSCA-IF,98324021,DR,Alba,Vieites Prado
845687,EVERPHOT,MSCA-IF,999881821,DR,Alizée,Malnoë
845692,StressOME,MSCA-IF,999651931,DR,Thomas,Moens
845713,ZeNewCardio,MSCA-IF,948315069,DR,Vincenzo,Di Donato
845736,SCHEME,MSCA-IF,997459052,DR,Ivan,Senta
845756,BIOCONTACT,MSCA-IF,999993468,DR,Nicola,MENGA
845774,ROAR,MSCA-IF,999895789,DR,Letizia,DE CHIARA
845783,ASSESSnet,MSCA-IF,999986484,DR,Anna,Czura
845788,PaintOdor,MSCA-IF,999855825,MS,Erika,WICKY
845798,coldbihot,MSCA-IF,999974553,DR,Esmaeil,Haddadian-Moghaddam
845799,iDAPT,MSCA-IF,98565842,DR,Christopher,Williamson
845799,iDAPT,MSCA-IF,999997736,DR,Christopher,Williamson
845815,IRF4 Degradation,MSCA-IF,999919069,DR,Robyn,Schenk
845835,GPCR-Sensor,MSCA-IF,999991043,DR,Karel,MIETTINEN
845838,HARNESS,MSCA-IF,999993274,DR,Philippe,Remigi
845859,JDIL,MSCA-IF,999853594,DR,Louise,Goupil
845884,NeuCoDe,MSCA-IF,999975426,DR,Ioannis,Delis
845889,CNM-MOVES,MSCA-IF,99984758,DR,Daniel dos Santos,Cardoso
845908,PI3K-in-tolerance,MSCA-IF,999847677,DR,Luiz Ricardo,DA COSTA VASCONCELLOS
845937,NINA,MSCA-IF,993760054,DR,Luca,CORTI
845937,NINA,MSCA-IF,999995602,DR,Luca,CORTI
845939,Cryo-H-Rec,MSCA-IF,93642607,DR,Milos,Cvetkovic
845941,AL4BIOCH,MSCA-IF,999907914,DR,Hugo,Muñoz Hernandez
845948,CEGUM,MSCA-IF,999977851,DR,Azita,DABIRI
845952,Thorkelin,MSCA-IF,999991043,DR,Peadar,Ó Muircheartaigh
845956,DendritesInVivo,MSCA-IF,99997562,DR,Brendan,Bicknell
845976,GuideArtifEvol,MSCA-IF,97511646,MRS,Rocio,Espada
845984,TheRealCompetition,MSCA-IF,999985708,DR,Christin,Scholz
845988,DIGIACT,MSCA-IF,999902094,DR,Marcus,Michaelsen
845992,RTTOPHAGY,MSCA-IF,95317603,DR,Michela,Palmieri
845995,MorphIRe,MSCA-IF,999991043,MR,Marcel,Bollmann
846001,Hepatic Thermogenesi,MSCA-IF,999973971,DR,Hadrien,DEMAGNY
846009,SRoCS,MSCA-IF,99998629,DR,Michael,ALLWRIGHT
846012,TVSM,MSCA-IF,999452208,DR,Adje,Both
846016,CLOCK,MSCA-IF,999992692,DR,Manon,Torres
846018,COMLIB,MSCA-IF,999902385,DR,Tom,JUNES
846027,VITAL-ISE,MSCA-IF,971506411,DR,Peter,O Conghaile
846027,VITAL-ISE,MSCA-IF,999978045,DR,Peter,O Conghaile
846028,DIMMs,MSCA-IF,999896953,DR,Ning,XIE
846040,HighThroughFROGS,MSCA-IF,99946734,MS,Umilaela,Umilaela
846040,HighThroughFROGS,MSCA-IF,999905101,MS,Umilaela,Umilaela
846050,SCHENGEN-ROOT,MSCA-IF,999841469,DR,Yan,Ma
846061,RAMBEA,MSCA-IF,999993468,DR,Bartolomeo,PANTO'
846070,UNITE,MSCA-IF,999991043,MS,Sabine,Mair
846073,FrEQuMP,MSCA-IF,999993468,DR,Bryn,Bell
846077,QoSIoTSmartCities,MSCA-IF,998078203,DR,VOLKAN,RODOPLU
846089,UnleashLupin,MSCA-IF,999991043,DR,Karen,Frick
846097,PRECIOUS,MSCA-IF,999991722,DR,Hala,ALARASHI
846107,QuantumSolarFuels,MSCA-IF,999845252,DR,Ivan,GRIGIONI
846107,QuantumSolarFuels,MSCA-IF,999995796,DR,Ivan,GRIGIONI
846129,HoMe,MSCA-IF,997329751,DR,Bishawjit,Mallick
846129,HoMe,MSCA-IF,999897729,DR,Bishawjit,Mallick
846134,DRYSOM,MSCA-IF,999698782,DR,Claudia,GUIDI
846139,Exa-FireFlows,MSCA-IF,99965552,DR,Guillermo,Oyarzun
846142,POLARC,MSCA-IF,999459677,DR,Rebecca,Jackson
846143,CEJaMS,MSCA-IF,991625375,DR,Yuiko,Asaba
846143,CEJaMS,MSCA-IF,999452208,DR,Yuiko,Asaba
846144,ZES,MSCA-IF,997224894,MR,Pasquale,PIZZIMENTI
846144,ZES,MSCA-IF,998448064,MR,Pasquale,PIZZIMENTI
846146,TiMoleS,MSCA-IF,999997736,DR,Raijumon,PUTHUMPALLY JOSEPH
846170,THIAZOLIUMenzyme,MSCA-IF,999979015,DR,Freideriki,Michailidou
846179,NIWGE,MSCA-IF,999897729,DR,Eszter,BARTHA
846181,Extending MEDT,MSCA-IF,99822574,DR,Mar,Ríos-Gutiérrez
846181,Extending MEDT,MSCA-IF,999953019,DR,Mar,Ríos-Gutiérrez
846205,MigrEnAb,MSCA-IF,970510415,DR,Vanessa Paloma,Duncan
846212,VOLATILES_MERCURY,MSCA-IF,999976105,DR,Yanhao,Lin
846215,MEMORIES,MSCA-IF,999973971,DR,Chris,Roome
846218,DynaLight,MSCA-IF,991256096,DR,Mikko,Partanen
846218,DynaLight,MSCA-IF,998969827,DR,Mikko,Partanen
846244,SymCO,MSCA-IF,999864264,DR,Blagoje,Oblak
846255,Biogas2Syngas,MSCA-IF,999879881,DR,Md Imteyaz,Alam
846260,ALIGNING MINDS,MSCA-IF,999975911,DR,Catarina,Santos
846270,PARTOWNEU,MSCA-IF,999901318,DR,Anna,TZANAKI
846282,MOVEMeNt,MSCA-IF,999995602,DR,Emanuela,ZUCCARO
846284,IDR TOOLKIT,MSCA-IF,999977172,DR,Matteo,ZALLIO
846291,MechanoMVP,MSCA-IF,999997833,DR,CAPOULADE,ROMAIN
846294,GWFP,MSCA-IF,99647974,DR,Dániel,Virosztek
846299,APApore4RNA,MSCA-IF,999748446,DR,Martin,Stefanic
846304,TurantypeProblems,MSCA-IF,910968226,DR,Liana,Yepremyan
846304,TurantypeProblems,MSCA-IF,999861063,DR,Liana,Yepremyan
846316,WISEFLOW,MSCA-IF,999986096,DR,Kimberly,SOLON
846320,LIBORG,MSCA-IF,999489941,DR,Paolo,CUTTITTA
846338,GRE.A.TE.R.S.,MSCA-IF,999976881,DR,Francesca,Roscini
846353,QuanToPol,MSCA-IF,91645086,DR,Anton,NALITOV
846375,RepDiff,MSCA-IF,999991043,DR,Alva,Biran
846387,InScope,MSCA-IF,999993274,DR,Naoto,Sano
846392,C-Pre,MSCA-IF,99999211,DR,Christoph,Huber-Huber
846421,DiLeBaCo,MSCA-IF,99946734,MS,Yvonne,Stürz
846421,DiLeBaCo,MSCA-IF,999990946,MS,Yvonne,Stürz
846448,HOTHSPOH,MSCA-IF,999991043,DR,Simon,GRITSCHACHER
846449,TOPOGRAPHYSENSING,MSCA-IF,99999793,DR,Wang,XI
846455,PRISME,MSCA-IF,928978895,DR,Sombel,Diaham
846456,hSAI,MSCA-IF,905093906,DR,Daniel,Souza
846458,FIDELITY,MSCA-IF,999974262,DR,Karthik Ram,Ramakrishnan
846467,Blue-PeLEDs,MSCA-IF,999852236,DR,Naresh Kumar,Kumawat
846470,MechanoGenetic,MSCA-IF,999622443,DR,Dimosthene,MITROSSILIS
846474,SANDLINKS,MSCA-IF,999864458,DR,Aurora,TORRES
846474,SANDLINKS,MSCA-IF,999980664,DR,Aurora,TORRES
846476,ESX-4 T7SS,MSCA-IF,99998823,MS,Cecile,Petit
846477,BABHY-CART,MSCA-IF,999854176,DR,Vianney,Delplace
846478,DEMOquality,MSCA-IF,999497119,DR,Alessandra,Trimarchi
846498,CONGO_WHALEBOATS,MSCA-IF,999991334,DR,Peter,Lambertz
846502,GeneLifeCard,MSCA-IF,999991043,DR,German Dario,Carrasquilla Lopez
846519,REMAKIN,MSCA-IF,999997833,DR,Stephane,Camus
846520,KiT-FIG,MSCA-IF,999854176,DR,Nicolas,Vince
846522,MathematicsAnalogies,MSCA-IF,999978433,DR,Silvia,Jonas
846540,SIMULTANEOUS DBTMI,MSCA-IF,999901318,DR,Predrag,BAKIC
846550,lanloss,MSCA-IF,999897341,DR,Tamar,Blickstein
