projectRcn,projectID,participationId,projectAcronym,role,id,name,shortName,activityType,endOfParticipation,ecContribution,country,street,city,postCode
212968,777682,777682919833638,CANCER,participant,919833638,AUGEAS ASSOCIAZIONE DI SPORT PROMOZIONE E TURISMO,AUGEAS,OTH,false,108000,IT,VICOLO DELLE SCALETTE 6,NEMI,00040
212968,777682,777682931011239,CANCER,participant,931011239,PROGREDUM GMBH,Progredum GmbH,PRC,false,108000,DE,OTTERBERGER STRASSE 73,KAISERSLAUTERN,67659
212968,777682,777682909887161,CANCER,participant,909887161,ASSOCIAZIONE HAND IN HAND,HIH,OTH,false,216000,IT,PIAZZA ROMA 2,NEMI,00074
212968,777682,777682919872244,CANCER,participant,919872244,HELRIK AND LOUW COMPANY LTD,HELRIK,PRC,true,,UK,72 GREAT SUFFOLK STREET,LONDON,SE1 0BL
212968,777682,777682999988424,CANCER,participant,999988424,ERASMUS UNIVERSITAIR MEDISCH CENTRUM ROTTERDAM,ERASMUS MC,HES,false,108000,NL,DR MOLEWATERPLEIN 40,ROTTERDAM,3015 GD
212968,777682,777682999977366,CANCER,participant,999977366,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,HES,false,108000,NL,STEVINWEG 1,DELFT,2628 CN
212968,777682,777682999985708,CANCER,participant,999985708,UNIVERSITEIT VAN AMSTERDAM,UvA,HES,false,108000,NL,SPUI 21,AMSTERDAM,1012WX
212968,777682,777682999642716,CANCER,participant,999642716,UNIWERSYTET JAGIELLONSKI,JU,HES,false,108000,PL,Ul. Golebia 24,KRAKOW,31007
212773,759079,759079999985708,POLEMIC,coordinator,999985708,UNIVERSITEIT VAN AMSTERDAM,UvA,HES,false,1499664,NL,SPUI 21,AMSTERDAM,1012WX
202800,702880,702880999985708,EDU-DEM,coordinator,999985708,UNIVERSITEIT VAN AMSTERDAM,UvA,HES,false,165598.8,NL,SPUI 21,AMSTERDAM,1012WX
195524,657904,657904999985708,PREF LEARNHEUR,coordinator,999985708,UNIVERSITEIT VAN AMSTERDAM,UvA,HES,false,165598.8,NL,SPUI 21,AMSTERDAM,1012WX
224117,857996,857996999988230,ERC VP CSA,participant,999988230,EUROPEAN MOLECULAR BIOLOGY LABORATORY,EMBL,REC,false,100027.5,DE,Meyerhofstrasse 1,HEIDELBERG,69117
224117,857996,857996999995602,ERC VP CSA,participant,999995602,UNIVERSITA DEGLI STUDI DI PADOVA,UNIPD,HES,false,93750,IT,VIA 8 FEBBRAIO 2,PADOVA,35122
224117,857996,857996999985708,ERC VP CSA,coordinator,999985708,UNIVERSITEIT VAN AMSTERDAM,UvA,HES,false,87820,NL,SPUI 21,AMSTERDAM,1012WX
208786,714977,714977999985708,PEP,coordinator,999985708,UNIVERSITEIT VAN AMSTERDAM,UvA,HES,false,1500000,NL,SPUI 21,AMSTERDAM,1012WX
228519,865898,865898999985708,BuildingTomorrow,coordinator,999985708,UNIVERSITEIT VAN AMSTERDAM,UvA,HES,false,1997605,NL,SPUI 21,AMSTERDAM,1012WX
215736,799493,799493999985708,EMO - FIT,coordinator,999985708,UNIVERSITEIT VAN AMSTERDAM,UvA,HES,false,177598.8,NL,SPUI 21,AMSTERDAM,1012WX
216277,794254,794254999985708,HELPHERGEN,coordinator,999985708,UNIVERSITEIT VAN AMSTERDAM,UvA,HES,false,177598.8,NL,SPUI 21,AMSTERDAM,1012WX
197534,671564,671564999974553,ComPat,participant,999974553,UNIVERSITEIT LEIDEN,ULEI,HES,false,370710,NL,RAPENBURG 70,LEIDEN,2311 EZ
197534,671564,671564989779756,ComPat,participant,989779756,ITMO UNIVERSITY,ITMO UNIVERSITY,HES,false,,RU,KRONWERKSKIY PROSP 49,ST PETERSBURG,197101
197534,671564,671564938781424,ComPat,participant,938781424,CBK SCI CON LIMITED,CBK,PRC,false,128125,UK,97 Tottenham Court Road The Network building,London,W1T 4TP
197534,671564,671564999586359,ComPat,participant,999586359,INSTYTUT CHEMII BIOORGANICZNEJ POLSKIEJ AKADEMII NAUK,PSNC,REC,false,435375,PL,NOSKOWSKIEGO 12-14,POZNAN,61 704
197534,671564,671564999580054,ComPat,participant,999580054,BAYERISCHE AKADEMIE DER WISSENSCHAFTEN,BADW,REC,false,423375,DE,ALFONS-GOPPEL-STRASSE 11,MUENCHEN,80539
197534,671564,671564906446474,ComPat,participant,906446474,UNITED KINGDOM RESEARCH AND INNOVATION,UKRI,REC,true,,UK,POLARIS HOUSE NORTH STAR AVENUE,SWINDON,SN2 1FL
197534,671564,671564999813824,ComPat,participant,999813824,ARM LIMITED,ARM,PRC,false,357643.09,UK,110 FULBOURN ROAD,CAMBRIDGE,CB1 9NJ
197534,671564,671564999749610,ComPat,participant,999749610,BRUNEL UNIVERSITY LONDON,BUL,HES,false,,UK,KINGSTON LANE,UXBRIDGE,UB8 3PH
197534,671564,671564999990267,ComPat,participant,999990267,MAXPLANCKGESELLSCHAFT ZUR FORDERUNG DER WISSENSCHAFTEN EV,MPG,REC,false,413625,DE,HOFGARTENSTRASSE 8,MUENCHEN,80539
197534,671564,671564999975620,ComPat,participant,999975620,UNIVERSITY COLLEGE LONDON,UCL,HES,false,603125,UK,GOWER STREET,LONDON,WC1E 6BT
197534,671564,671564969276478,ComPat,participant,969276478,ALLINEA SOFTWARE LIMITED,ALLINEA,PRC,true,110156.91,UK,WARWICK TECHNOLOGY PARK THE INNOVATION CENTRE,WARWICK,CV34 6UW
197534,671564,671564999985708,ComPat,coordinator,999985708,UNIVERSITEIT VAN AMSTERDAM,UvA,HES,false,754000,NL,SPUI 21,AMSTERDAM,1012WX
210267,743032,743032999985708,DYNAMINT,coordinator,999985708,UNIVERSITEIT VAN AMSTERDAM,UvA,HES,false,2444446,NL,SPUI 21,AMSTERDAM,1012WX
207866,715656,715656999985708,GenGeoHol,coordinator,999985708,UNIVERSITEIT VAN AMSTERDAM,UvA,HES,false,1300775,NL,SPUI 21,AMSTERDAM,1012WX
198305,675743,675743999990849,ISPIC,participant,999990849,ACADEMISCH ZIEKENHUIS LEIDEN,Leiden University Medical Center,HES,false,680998.08,NL,ALBINUSDREEF 2,LEIDEN,2333 ZA
198305,675743,675743998766709,ISPIC,participant,998766709,MEDRESMEDICAL RESEARCH GMBH,MEDRES,PRC,false,249216.48,DE,GLEUELER STRASSE 50,KOLN,50931
198305,675743,675743999976881,ISPIC,participant,999976881,THE UNIVERSITY OF SHEFFIELD,USFD,HES,false,546575.76,UK,FIRTH COURT WESTERN BANK,SHEFFIELD,S10 2TN
198305,675743,675743999553864,ISPIC,coordinator,999553864,PERCUROS BV,PERCUROS BV,PRC,false,255374.28,NL,PLESMANLAAN 1,LEIDEN,2333 BZ
198305,675743,675743951172786,ISPIC,participant,951172786,JENACELL GMBH,JENA,PRC,false,249216.48,DE,GOSCHWITZER STR. 22,JENA,07745
198305,675743,675743940604345,ISPIC,participant,940604345,TECOBIOSCIENCES GMBH,TECOB,PRC,false,249216.48,DE,BUSSARDSTRASSE 35,LANDSHUT,84036
198305,675743,675743999845737,ISPIC,participant,999845737,UNIVERSITA DEGLI STUDI DI CAMERINO,UNICAM,HES,false,258061.32,IT,PIAZZA CAVOUR 19F,CAMERINO,62032
198305,675743,675743999975911,ISPIC,participant,999975911,UNIVERSITEIT MAASTRICHT,MU-ICIS,HES,false,127687.14,NL,Minderbroedersberg 4-6,MAASTRICHT,6200 MD
198305,675743,675743999973971,ISPIC,participant,999973971,ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,EPFL,HES,false,265226.76,CH,BATIMENT CE 3316 STATION 1,LAUSANNE,1015
198305,675743,675743999988424,ISPIC,participant,999988424,ERASMUS UNIVERSITAIR MEDISCH CENTRUM ROTTERDAM,ERASMUS MC,HES,false,127687.14,NL,DR MOLEWATERPLEIN 40,ROTTERDAM,3015 GD
198305,675743,675743983562444,ISPIC,participant,983562444,HELSE BERGEN HF*HAUKELAND UNIVERSITY HOSPITAL,HUS,HES,false,286275.24,NO,JONAS LIES VEI 65,BERGEN,5021
198305,675743,675743999974456,ISPIC,participant,999974456,UNIVERSITETET I BERGEN,UiB,HES,false,286275.24,NO,MUSEPLASSEN 1,BERGEN,5020
198305,675743,675743999977366,ISPIC,participant,999977366,TECHNISCHE UNIVERSITEIT DELFT,TU Delft,HES,false,212811.9,NL,STEVINWEG 1,DELFT,2628 CN
198305,675743,675743999985708,ISPIC,participant,999985708,UNIVERSITEIT VAN AMSTERDAM,UvA,HES,false,127687.14,NL,SPUI 21,AMSTERDAM,1012WX
198443,647316,647316999985708,EUROPINIONS,coordinator,999985708,UNIVERSITEIT VAN AMSTERDAM,UvA,HES,false,2000000,NL,SPUI 21,AMSTERDAM,1012WX
201030,702402,702402999985708,ORCA,coordinator,999985708,UNIVERSITEIT VAN AMSTERDAM,UvA,HES,false,177598.8,NL,SPUI 21,AMSTERDAM,1012WX
212798,759681,759681999985708,BLOCKCHAINSOCIETY,coordinator,999985708,UNIVERSITEIT VAN AMSTERDAM,UvA,HES,false,1499631,NL,SPUI 21,AMSTERDAM,1012WX
209739,726225,726225999901609,UVdynamicsProtection,coordinator,999901609,TEL AVIV UNIVERSITY,TAU,HES,false,1971875,IL,RAMAT AVIV,TEL AVIV,69978
198892,697211,697211938070802,CANDLE,coordinator,938070802,BIOSYSTEMS INTERNATIONAL KUTATO FEJLESZTO HASZNOSITO ES SZOLGALTATO KFT,BioSystems Kft.,PRC,false,50000,HU,NAGYERDEI KORUT 98,DEBRECEN,4032
213094,779802,779802999969703,ITHACA,coordinator,999969703,ISTITUTO EUROPEO DI ONCOLOGIA SRL,IEO,PRC,false,150000,IT,Via Filodrammatici 10,MILANO,20121
205337,702642,702642999990073,HOXA9 degradome,coordinator,999990073,DEUTSCHES KREBSFORSCHUNGSZENTRUM HEIDELBERG,GERMAN CANCER RESEARCH CENTER,REC,false,239860.8,DE,IM NEUENHEIMER FELD 280,HEIDELBERG,69120
205337,702642,702642995688026,HOXA9 degradome,partner,995688026,THE BRIGHAM AND WOMEN'S HOSPITAL INC,THE BRIGHAM AND WOMEN'S HOSPITAL INC,REC,false,,US,FRANCIS STREET 75,BOSTON MA,02241
222108,839135,839135986488255,TRIDOS,coordinator,986488255,FUNDACION INSTITUTO DE INVESTIGACION SANITARIA DE SANTIAGO DE COMPOSTELA,SANTIAGO DE COMPOSTELA HEALTH INSTITUTE FOUNDATION,REC,false,172932.48,ES,TRAVESA DA CHOUPANA,SANTIAGO DE COMPOSTELA,15706
195013,654912,654912999977172,Pharmcophore-DOS,coordinator,999977172,THE CHANCELLOR MASTERS AND SCHOLARSOF THE UNIVERSITY OF CAMBRIDGE,UCAM,HES,false,195454.8,UK,TRINITY LANE THE OLD SCHOOLS,CAMBRIDGE,CB2 1TN
198759,678563,678563999896759,EPOCH28,coordinator,999896759,INSTITUT CURIE,CUR,REC,false,150000,FR,rue d'Ulm 26,PARIS,75231
201711,717525,717525933100522,OMIS,coordinator,933100522,TUMOUR TRACE LTD,Tumour Trace,PRC,false,50000,UK,MEDICITY D6 BUILDING WEST THANE ROAD,NOTTINGHAM,NG90 6BH
200578,702428,702428999813339,LDC4PCaTher,coordinator,999813339,INSTITUTO DE MEDICINA MOLECULAR JOAO LOBO ANTUNES,iMM,REC,false,160635.6,PT,AVENIDA PROF EGAS MONIZ,LISBOA,1649 028
213386,757397,757397999528450,NANOSTORM,participant,999528450,FUNDACIO INSTITUT DE BIOENGINYERIA DE CATALUNYA,IBEC,REC,false,260000,ES,CARRER BALDIRI REIXAC PLANTA 2A 10-12,BARCELONA,08028
213386,757397,757397999977269,NANOSTORM,coordinator,999977269,TECHNISCHE UNIVERSITEIT EINDHOVEN,TUe,HES,false,1237588,NL,GROENE LOPER 3,EINDHOVEN,5612 AE
219872,837601,837601906005027,CancerQR,coordinator,906005027,PATTERN BIOSCIENCES AG,PatternBio,PRC,false,50000,CH,MATTENSTRASSE 26,BASEL,4058
218158,785917,785917999997833,PML-THERAPY,coordinator,999997833,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,INSERM,REC,false,2400000,FR,RUE DE TOLBIAC 101,PARIS,75654
218158,785917,785917998331082,PML-THERAPY,participant,998331082,American University of Beirut,AUB,HES,false,100000,LB,BLISS STREET,BEIRUT,1107 2020
200480,678316,678316999901609,OptiQ-CanDo,coordinator,999901609,TEL AVIV UNIVERSITY,TAU,HES,false,1916250,IL,RAMAT AVIV,TEL AVIV,69978
230936,955575,955575897602402,T-OP,participant,897602402,MILTENYI BIOTEC BV & CO KG,Miltenyi BV&CO,PRC,false,252788.4,DE,FRIEDRICH EBERT STRASSE 68,BERGISCH GLADBACH,51429
230936,955575,955575999654744,T-OP,participant,999654744,REGION HOVEDSTADEN,REGIONH,PUB,false,595044,DK,KONGENS VAENGE 2,HILLEROD,3400
230936,955575,955575999978433,T-OP,coordinator,999978433,LUDWIGMAXIMILIANSUNIVERSITAET MUENCHEN,LMU MUENCHEN,HES,false,758365.2,DE,GESCHWISTER SCHOLL PLATZ 1,MUENCHEN,80539
230936,955575,955575999997833,T-OP,participant,999997833,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,INSERM,REC,false,274802.04,FR,RUE DE TOLBIAC 101,PARIS,75654
230936,955575,955575998217301,T-OP,participant,998217301,BUNDESINSTITUT FUR IMPFSTOFFE UND BIOMEDIZINISCHE ARZNEIMITTEL,PEI,PUB,false,252788.4,DE,PAUL-EHRLICH-STRASSE 51-59,LANGEN,63225
230936,955575,955575999907914,T-OP,participant,999907914,UNIVERSITAT BASEL,UNIBAS,HES,false,281276.64,CH,PETERSPLATZ 1,BASEL,4051
230936,955575,955575934508186,T-OP,participant,934508186,RESEARCH FUND OF THE HADASSAH MEDICAL ORGANIZATION (R.A),RFHMO,REC,false,263500.92,IL,KIRYAT HADASSAH EIN KAREM,JERUSALEM,91120
230936,955575,955575919322739,T-OP,participant,919322739,STICHTING VUMC,STICHTING VUMC,REC,false,265619.88,NL,DE BOELELAAN 1117,AMSTERDAM,1081 HV
230936,955575,955575999990655,T-OP,participant,999990655,DANMARKS TEKNISKE UNIVERSITET,DTU,HES,false,297522,DK,ANKER ENGELUNDSVEJ 1 BYGNING 101 A,KGS LYNGBY,2800
230936,955575,955575897067059,T-OP,participant,897067059,UNIVERSITE PARISSACLAY,UPSud,HES,false,274802.04,FR,IMMEUBLE TECHNOLOGIQUE ENTREE B RTE DE L ORME AUX MERISIERS,SAINT AUBIN,91190
230936,955575,955575972457690,T-OP,participant,972457690,IMMETACYTE LIMITED,IMM,PRC,false,303172.56,UK,HAWTHORN LANE 34 HEALD COURT 3,WILMSLOW,SK9 5DG
230936,955575,955575893775946,T-OP,participant,893775946,ROCHE GLYCART AG,Roche Glycart AG,PRC,false,281276.64,CH,WAGISTRASSE 10,SCHLIEREN,8952
197359,673077,673077938213489,BLACANDI,coordinator,938213489,GENOMIC EXPRESSION APS,GEx,PRC,false,50000,DK,BORGSKRIVERVEJ 3 2 TH,KOBENHAVN NV,2400
217720,815686,815686918344785,ColonScan,coordinator,918344785,UNIVERSAL DIAGNOSTICS SL,UDX,PRC,false,50000,ES,AVENIDA REINA MERCEDES SN EDIFICIO CELESTINO MUTIS CITIUS II,SEVILLA,41012
208919,747297,747297999977172,QAPs,coordinator,999977172,THE CHANCELLOR MASTERS AND SCHOLARSOF THE UNIVERSITY OF CAMBRIDGE,UCAM,HES,false,183454.8,UK,TRINITY LANE THE OLD SCHOOLS,CAMBRIDGE,CB2 1TN
209631,751216,751216999997833,RoNDBioCan,coordinator,999997833,INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE,INSERM,REC,false,173076,FR,RUE DE TOLBIAC 101,PARIS,75654
209631,751216,751216999902579,RoNDBioCan,participant,999902579,UNIVERSITE LYON 1 CLAUDE BERNARD,UCBL,HES,true,,FR,BOULEVARD DU 11 NOVEMBRE 1918 NUM43,VILLEURBANNE CEDEX,69622
197455,683658,683658952161119,LIFEOMEGA,coordinator,952161119,SOLUTEX GC SL,SOLUTEX,PRC,false,50000,ES,CTR DE BARAJAS 24 3-4 PARQUE EMPRESARIAL OMEGA EDIFICIO GAMMA,ALCOBENDAS MADRID,28108
193292,634486,634486911633161,INMARE,participant,911633161,SEASCAPE BELGIUM,SSBE,PRC,false,79231.98,BE,KINDERMANSSTRAAT 14 BUS 19,BRUSSEL,1000
193292,634486,634486999856116,INMARE,participant,999856116,HEINRICHHEINEUNIVERSITAET DUESSELDORF,UDUS,HES,false,345000,DE,UNIVERSITAETSSTRASSE 1,DUSSELDORF,40225
193292,634486,634486941066065,INMARE,participant,941066065,INOFEA AG,INOFEA AG,PRC,false,,CH,HOFACKERSTRASSE 40B,MUTTENZ,4132
193292,634486,634486952856803,INMARE,participant,952856803,SEASCAPE CONSULTANTS LTD,SSC,PRC,true,75473.02,UK,BELBINS VALLEY BELBINS,ROMSEY HAMPSHIRE,SO51 0PE
193292,634486,634486999861063,INMARE,participant,999861063,LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,LSE,HES,false,159998.75,UK,Houghton Street 1,LONDON,WC2A 2AE
193292,634486,634486999856310,INMARE,participant,999856310,FACHHOCHSCHULE NORDWESTSCHWEIZ,FHNW,HES,false,,CH,BAHNHOFSTRASSE 6,WINDISCH,5210
193292,634486,634486999913346,INMARE,participant,999913346,NOVOZYMES AS,NZ,PRC,false,329000,DK,Krogshoejvej 36,BAGSVAERD,2880
193292,634486,634486924773848,INMARE,participant,924773848,POLYTECHNEIO KRITIS,TUC,HES,false,250000,EL,BUILDING E4 TECHNICAL UNIVERSITY CAMPUS COUNOUPIDIANA,CHANIA,731 00
193292,634486,634486999897147,INMARE,participant,999897147,JACOBS UNIVERSITY BREMEN GGMBH,JACOBSUNI,HES,false,283968.75,DE,CAMPUS RING 1,BREMEN,28759
193292,634486,634486999905101,INMARE,participant,999905101,UNIVERSITAET HAMBURG,UHAM,HES,false,345000,DE,MITTELWEG 177,HAMBURG,20148
193292,634486,634486999991722,INMARE,participant,999991722,AGENCIA ESTATAL CONSEJO SUPERIOR DEINVESTIGACIONES CIENTIFICAS,CSIC,REC,false,500001,ES,CALLE SERRANO 117,MADRID,28006
193292,634486,634486999780068,INMARE,participant,999780068,PHARMAMAR S.A.,PHARMAMAR,PRC,false,249459.88,ES,Avda. de los Reyes Poligono Industrial La Mina 1,COLMENAR VIEJO (MADRID),28770
193292,634486,634486954983722,INMARE,participant,954983722,ASSOCIACAO DO INSTITUTO SUPERIOR TECNICO PARA A INVESTIGACAO E DESENVOLVIMENTO,IST ID,REC,false,309663.75,PT,AVENIDA ROVISCO PAIS 1,LISBOA,1049 001
193292,634486,634486999893170,INMARE,participant,999893170,VILNIAUS UNIVERSITETAS,Vilniaus universitetas,HES,false,299950,LT,UNIVERSITETO G. 3,VILNIUS,01513
193292,634486,634486999979500,INMARE,participant,999979500,CONSIGLIO NAZIONALE DELLE RICERCHE,CNR,REC,false,630000,IT,PIAZZALE ALDO MORO 7,ROMA,00185
193292,634486,634486998189559,INMARE,participant,998189559,EVOXX TECHNOLOGIES GMBH,EVOXX,PRC,false,151637.5,DE,ALFRED NOBEL STRASSE 10,MONHEIM,40789
193292,634486,634486999995796,INMARE,participant,999995796,UNIVERSITA DEGLI STUDI DI MILANO,UMIL,HES,false,115000,IT,Via Festa Del Perdono 7,MILANO,20122
193292,634486,634486999993953,INMARE,participant,999993953,ALMA MATER STUDIORUM UNIVERSITA DI BOLOGNA,UNIBO,HES,false,184981.25,IT,VIA ZAMBONI 33,BOLOGNA,40126
193292,634486,634486999845252,INMARE,participant,999845252,THE GOVERNING COUNCIL OF THE UNIVERSITY OF TORONTO,UNIVERSITY OF TORONTO,HES,false,,CA,KINGS COLLEGE CIRCLE 27,TORONTO,M5S 1A1
193292,634486,634486918419281,INMARE,participant,918419281,BAYER AKTIENGESELLSCHAFT,Bayer AG,PRC,false,227150,DE,KAISER-WILHELM-ALLEE 1,LEVERKUSEN,51373
193292,634486,634486950590883,INMARE,participant,950590883,CLUSTER INDUSTRIELLE BIOTECHNOLOGIE 2021 E.V.,CLIB,OTH,false,60000,DE,Völklinger Straße 4,Düsseldorf,40219
193292,634486,634486999823815,INMARE,coordinator,999823815,BANGOR UNIVERSITY,BANGOR,HES,false,733411.25,UK,COLLEGE ROAD,BANGOR,LL57 2DG
193292,634486,634486999975717,INMARE,participant,999975717,UNIVERSITY COLLEGE CORK NATIONAL UNIVERSITY OF IRELAND CORK,UCC,HES,false,330000,IE,WESTERN ROAD,Cork,T12 YN60
193292,634486,634486905860788,INMARE,participant,905860788,NORCE NORWEGIAN RESEARCH CENTRE AS,NORCE,REC,false,120630,NO,NYGARDSGATEN 112,BERGEN,5838
193292,634486,634486999974456,INMARE,participant,999974456,UNIVERSITETET I BERGEN,UiB,HES,false,220000,NO,MUSEPLASSEN 1,BERGEN,5020
193366,636012,636012998894458,ELIPTIC,participant,998894458,Verband Deutscher Verkehrsunternehmen,VDV,OTH,false,69000,DE,KAMEKESTRASSE 3739,KOLN,50672
193366,636012,636012996655601,ELIPTIC,participant,996655601,SOCIETE DES TRANSPORTS INTERCOMMUNAUX DE BRUXELLES SSF,MAATSCHAPPIJ VOOR HET INTERCOMMUNNAAL VERVOER TE BRUSSEL STIB MIVB,OTH,false,212562.5,BE,RUE ROYALE 76,BRUXELLES,1000
193366,636012,636012937502479,ELIPTIC,participant,937502479,LEIPZIGER VERKEHRSBETRIEBE (LVB) GMBH,LVB,PRC,false,102250,DE,GEORGIRING 3,LEIPZIG,04103
193366,636012,636012999482666,ELIPTIC,participant,999482666,RUPPRECHT CONSULTFORSCHUNG & BERATUNG GMBH,RC,PRC,false,707493.75,DE,CLEVER STRASSE 13 15,KOLN,50668
193366,636012,636012999983962,ELIPTIC,participant,999983962,RHEINISCHWESTFAELISCHE TECHNISCHE HOCHSCHULE AACHEN,RWTH AACHEN,HES,false,354445,DE,TEMPLERGRABEN 55,AACHEN,52062
193366,636012,636012986501059,ELIPTIC,participant,986501059,PRZEMYSLOWY INSTYTUT MOTORYZACJI,PIMOT AUTOMOTIVE INDUSTRY INSTITUTE,OTH,false,99875,PL,UL. JAGIELLONSKA 55,WARSZAWA,03 301
193366,636012,636012999984059,ELIPTIC,participant,999984059,FRAUNHOFER GESELLSCHAFT ZUR FOERDERUNG DER ANGEWANDTEN FORSCHUNG E.V.,Fraunhofer,REC,false,151855,DE,HANSASTRASSE 27C,MUNCHEN,80686
193366,636012,636012937232140,ELIPTIC,participant,937232140,KIEPE ELECTRIC GMBH,VKD,PRC,false,139062.5,DE,KIEPE PLATZ 1,DUSSELDORF,40599
193366,636012,636012941841871,ELIPTIC,participant,941841871,BREMER STRASSENBAHN AG,Bremer Straßenbahn AG,PRC,false,356625,DE,FLUGHAFENDAMM 12,BREMEN,28199
193366,636012,636012999902094,ELIPTIC,participant,999902094,VRIJE UNIVERSITEIT BRUSSEL,VUB,HES,false,115812.5,BE,PLEINLAAN 2,BRUSSEL,1050
193366,636012,636012958594450,ELIPTIC,participant,958594450,ZIEHLABEGG S.E.,ZIEHL-ABEGG S.E.,PRC,false,107125,DE,HEINZ ZIEHL STRASSE 4,KUNZELSAU,74653
193366,636012,636012937523334,ELIPTIC,participant,937523334,STOAG STADTWERKE OBERHAUSEN GMBH,STOAG,PRC,false,115000,DE,Max-Eyth-Str. 62,Oberhausen,D-46149
193366,636012,636012943896331,ELIPTIC,participant,943896331,MIEJSKIE ZAKLADY AUTOBUSOWE SP ZOO,MZA,PRC,false,188375,PL,UL. WLOSCIANSKA 52,WARSZAWA,01 710
193366,636012,636012937301010,ELIPTIC,participant,937301010,TROLLEYMOTION VEREIN ZUR FORDERUNG MODERNER TROLLEYBUSSYSTEME,TROLLEY:MOTION,OTH,false,69312.5,AT,Ladaustraße 73,Koppl,5321
193366,636012,636012936980328,ELIPTIC,participant,936980328,BARCELONA DE SERVEIS MUNICIPALS SA,B:SM,PRC,false,80543.75,ES,CL CALABRIA 66,BARCELONA,08015
193366,636012,636012999928381,ELIPTIC,participant,999928381,POLIS PROMOTION OF OPERATIONAL LINKS WITH INTEGRATED SERVICES ASSOCIATION INTERNATIONALE,POLIS,OTH,false,53500,BE,rue du Trône 98,BRUXELLES,1050
193366,636012,636012922359421,ELIPTIC,participant,922359421,SOCIETA UNICA ABRUZZESE DI TRASPORTO SPA UNIPERSONALE,TUA,PRC,false,100312.5,IT,VIA ASINIO HERIO,CHIETI,66100
193366,636012,636012999876001,ELIPTIC,participant,999876001,UNIWERSYTET GDANSKI,UG,HES,false,144250,PL,UL. BAZYNSKIEGO 8,GDANSK,80309
193366,636012,636012999526413,ELIPTIC,participant,999526413,ASSTRA ASSOCIAZIONE TRASPORTI,ASSTRA,OTH,false,90250,IT,PIAZZA COLA DI RIENZO 80A,ROMA,00192
193366,636012,636012995185760,ELIPTIC,participant,995185760,SOLARIS BUS & COACH SPOLKA AKCYJNA,SOLARIS,PRC,false,42125,PL,UL. OBORNICKA 46 BOLECHOWO OSIEDLE,OWINSKA,62-005
193366,636012,636012966642443,ELIPTIC,participant,966642443,PRZEDSIEBIORSTWO KOMUNIKACJI TROLEJBUSOWEJ SP. Z O.O.,PKT,PRC,false,104125,PL,UL. ZAKRET DO OKSYWIA 1,GDYNIA,81-244
193366,636012,636012999945647,ELIPTIC,participant,999945647,UNION INTERNATIONALE DES TRANSPORTS PUBLICS,UITP,OTH,false,568062.5,BE,RUE SAINTE MARIE 6,BRUXELLES,1080
193366,636012,636012999658721,ELIPTIC,participant,999658721,CENTRE INTERNACIONAL DE METODES NUMERICS EN ENGINYERIA,CIMNE,REC,false,66750,ES,C GRAN CAPITAN EDIFICI C1 CAMPUS NORD UPC SN,BARCELONA,08034
193366,636012,636012998928796,ELIPTIC,coordinator,998928796,FREIE HANSESTADT BREMEN,FHB,PUB,false,522406.25,DE,AM MARKT 21,BREMEN,28195
193366,636012,636012937595405,ELIPTIC,participant,937595405,LOW CARBON VEHICLE PARTNERSHIP,LOW CARBON VEHICLE PARTNERSHIP,OTH,false,58058.6,UK,3 BRITCAGE WALK,LONDON,SW1H 9JJ
193366,636012,636012937614320,ELIPTIC,participant,937614320,SZEGEDI KOZLEKEDESI KFT,SZEGEDI KOZLEKEDESI KFT,PRC,false,136500,HU,ZRINYI U 4-8,SZEGED,6720
193366,636012,636012999430189,ELIPTIC,participant,999430189,TRANSPORT FOR LONDON,TFL,PUB,false,296093,UK,VICTORIA ST 42-50 WINDSOR HOUSE,LONDON,SW1H 0TL
193366,636012,636012999840014,ELIPTIC,participant,999840014,SZEGEDI TUDOMANYEGYETEM,USZ,HES,false,34812.5,HU,DUGONICS TER 13,SZEGED,6720
193366,636012,636012999987260,ELIPTIC,participant,999987260,SIEMENS AKTIENGESELLSCHAFT,SIE,PRC,false,207125,DE,WERNER-VON-SIEMENS-STR. 1,MUNCHEN,80333
193366,636012,636012956704308,ELIPTIC,participant,956704308,TRANSPORTS DE BARCELONA SA,TMB,PRC,false,185062.5,ES,CARRER 60 21-23 SECTOR A ZONA FR,BARCELONA,08040
193366,636012,636012999987745,ELIPTIC,participant,999987745,UNIVERSITA DEGLI STUDI DI ROMA LA SAPIENZA,CTL,HES,false,338625,IT,Piazzale Aldo Moro 5,ROMA,00185
193366,636012,636012950600680,ELIPTIC,participant,950600680,IRIZAR S COOP,IRIZAR,PRC,false,65975,ES,CARRETERA ZUMARRAGA 8,ORMAIZTEGI GIPUZKOA,20216
193366,636012,636012937619849,ELIPTIC,participant,937619849,BARNIMER BUSGESELLSCHAFT MBH,BBG,PRC,false,105375,DE,PORATZSTRASSE 68,EBERSWALDE,16225
