projectId,projectAcronym,fundingScheme,organizationId,title,firstName,fullName,lastName
655542,MeaSuRe,MSCA-IF,999981634,DR,Emilie,Emilie Wientjes,Wientjes
655545,FLAVODRINKS,MSCA-IF,999993274,DR,Maria del Carmen,Maria del Carmen Barba Gonzalez-Albo,Barba Gonzalez-Albo
655559,SSAR,MSCA-IF,999991043,DR,Qing,Qing Liu,Liu
655560,CHENGEN,MSCA-IF,99999793,DR,Orly,Orly Razgour,Razgour
655565,SMARTLAW,MSCA-IF,998403929,PROF,Jonathan,Jonathan Verschuuren,Verschuuren
655565,SMARTLAW,MSCA-IF,999899475,PROF,Jonathan,Jonathan Verschuuren,Verschuuren
655577,LOVe,MSCA-IF,999841954,DR,Gemma,Gemma Boleda Torrent,Boleda Torrent
655598,ESATM,MSCA-IF,999882209,DR,Tamas,Tamas Roszer,Roszer
655601,Baltic Mikrorayon,MSCA-IF,999895013,DR,Daniel,Daniel Hess,Hess
655604,SYNPT,MSCA-IF,99992712,DR,Marijn,Marijn Kuijpers,Kuijpers
655605,STOP-Beta,MSCA-IF,99998435,DR,Damian,Damian Herz,Herz
655609,ADRIA,MSCA-IF,999902385,DR,Borut,Borut Klabjan,Klabjan
655621,MUGNAIO,MSCA-IF,999847677,DR,Michele,Michele Coscia,Coscia
655623,RncRNAA,MSCA-IF,999990267,DR,Paul,Paul Essers,Essers
655628,NanoLAPS,MSCA-IF,999984059,DR,Harry,Harry Nizard,Nizard
655645,SAPFLUXNET,MSCA-IF,999986096,DR,Rafael,Rafael Poyatos,Poyatos
655649,DendroBAP,MSCA-IF,999990946,DR,Sandra,Sandra García-Gallego,García-Gallego
655653,KinCoop,MSCA-IF,999841469,DR,Rubén,Rubén Torices,Torices
655653,KinCoop,MSCA-IF,999991722,DR,Rubén,Rubén Torices,Torices
655656,DURETO,MSCA-IF,999985708,DR,Marc,Marc Galland,Galland
655659,ULISSES,MSCA-IF,99999793,DR,Ana,Ana Ejarque,Ejarque
655660,HYBRIPORE,MSCA-IF,99998435,DR,Evan,Evan Spruijt,Spruijt
655661,DeepTrees,MSCA-IF,950110151,DR,Julia,Julia Sigwart,Sigwart
655661,DeepTrees,MSCA-IF,999992013,DR,Julia,Julia Sigwart,Sigwart
655662,ExplicitDarmonProg,MSCA-IF,999976784,DR,Marc,Marc Masdeu,Masdeu
655667,ISOTRAPSS,MSCA-IF,999974941,DR,Jordi,Jordi Juárez,Juárez
655676,BCorp,MSCA-IF,988410019,DR,Martina,Martina Pasquini,Pasquini
655677,GutILC3,MSCA-IF,99997853,DR,Viktoria,Viktoria Konya,Konya
655682,BBLOCK,MSCA-IF,999974262,DR,Alba,Alba Millan delgado,Millan delgado
655694,GETAGRIP,MSCA-IF,99966231,DR,Anne-Claire,Anne-Claire Fabre,Fabre
655698,BioMASCE,MSCA-IF,999993468,DR,Spencer,Spencer Crowder,Crowder
655699,Dietary biomarkers,MSCA-IF,999991043,MR,Rastislav,Rastislav Monosik,Monosik
655701,LANTERN,MSCA-IF,99776402,MRS,Ana,Ana Asenjo,Asenjo
655701,LANTERN,MSCA-IF,999619436,MRS,Ana,Ana Asenjo,Asenjo
655703,Polyphemus,MSCA-IF,999992013,MR,Jaime,Jaime Galbarro,Galbarro
655710,CONRICONF,MSCA-IF,992204077,DR,Lorenza Belinda,Lorenza Belinda Fontana,Fontana
655710,CONRICONF,MSCA-IF,999923337,DR,Lorenza Belinda,Lorenza Belinda Fontana,Fontana
655710,CONRICONF,MSCA-IF,999985417,DR,Lorenza Belinda,Lorenza Belinda Fontana,Fontana
655723,OHPF,MSCA-IF,999974262,DR,Leonid,Leonid Ivonin,Ivonin
655726,SAT STABILIS,MSCA-IF,999987745,DR,George,George Georgiou,Georgiou
655729,WetCarb,MSCA-IF,999842827,DR,Crystele,Crystele Leauthaud-harnett,Leauthaud-harnett
655729,WetCarb,MSCA-IF,999992401,DR,Crystele,Crystele Leauthaud-harnett,Leauthaud-harnett
655732,WhereWolf,MSCA-IF,999991043,MR,Shyam,Shyam Gopalakrishnan,Gopalakrishnan
655748,BIBLACE,MSCA-IF,999994826,DR,Gerda,Gerda Heydemann,Heydemann
655760,DIGIPHASE,MSCA-IF,999866883,DR,Timothy,Timothy Pennycook,Pennycook
655761,EXTREME,MSCA-IF,999981634,DR,Mariska,Mariska Te Beest,Te Beest
655764,HQSTS,MSCA-IF,999977172,DR,Gilles,Gilles Degottex,Degottex
655770,CONSCRISIS,MSCA-IF,99997562,DR,Serena,Serena Trucchi,Trucchi
655771,DiverseRoots,MSCA-IF,99999211,DR,Nyncke,Nyncke Hoekstra,Hoekstra
655777,miROMeS,MSCA-IF,999902579,DR,Casina,Casina Kan,Kan
655801,EMCOP9CRL,MSCA-IF,999460841,DR,Hugo,Hugo Yebenes,Yebenes
655811,NANOBIOENER,MSCA-IF,998347572,DR,Susana,Susana Velasco-Lozano,Velasco-Lozano
655814,CheliceLand,MSCA-IF,999974262,MR,Jesus,Jesus Lozano,Lozano
655815,MultiFUNGtionality,MSCA-IF,999838559,DR,Sergio,Sergio de Miguel,de Miguel
655817,Cdc42Adhere,MSCA-IF,999981052,DR,Mª Sofía,Mª Sofía Tirados Menéndez,Tirados Menéndez
655833,ImagiNE,MSCA-IF,924833212,DR,Jacques,Jacques Riviere,Riviere
655833,ImagiNE,MSCA-IF,999907429,DR,Jacques,Jacques Riviere,Riviere
655841,InterAcTEV,MSCA-IF,999991722,DR,Alberto Tomás,Alberto Tomás Carbonell Olivares,Carbonell Olivares
655844,DEMONH,MSCA-IF,990884004,DR,Guangjun,Guangjun Nan,Nan
655852,Quokka Maturation,MSCA-IF,999984059,DR,Andreas,Andreas Fell,Fell
655854,Syncrip_2014,MSCA-IF,99998435,DR,Francesca,Francesca Robertson,Robertson
655856,b-lactams C-H activation,MSCA-IF,999977172,DR,Jaime,Jaime Cabrera-Pardo,Cabrera-Pardo
655857,FITINV,MSCA-IF,99999793,DR,Mathieu,Mathieu Chouteau,Chouteau
655859,Voice Modulation,MSCA-IF,999852721,DR,Katarzyna,Katarzyna Pisanski,Pisanski
655864,SingMet,MSCA-IF,999975329,DR,Stefan,Stefan Glöggler,Glöggler
655866,Active implants,MSCA-IF,999977851,DR,Julia,Julia Glaum,Glaum
655881,LIB-Si anode,MSCA-IF,99998435,DR,Ya-Jun,Ya-Jun Cheng,Cheng
655888,SYNTOH,MSCA-IF,99947316,DR,Martin,Martin Schnell,Schnell
655888,SYNTOH,MSCA-IF,999598969,DR,Martin,Martin Schnell,Schnell
655889,MYCRONICHE,MSCA-IF,999991334,DR,Karl,Karl Duffy,Duffy
655890,TiFuN,MSCA-IF,99999793,DR,Shibu,Shibu Edakkattuparambil Sidharthan,Edakkattuparambil Sidharthan
655896,KOSNORTH,MSCA-IF,999873188,DR,Rok,Rok Zupancic,Zupancic
655905,ActIng,MSCA-IF,999455021,DR,Vincenzo,Vincenzo Di ilio,Di ilio
655914,MICROCHANGE,MSCA-IF,999839529,DR,Peter,Peter Deines,Deines
655921,BURIAL,MSCA-IF,999823912,DR,Mario,Mario Gavranovic,Gavranovic
655933,AnTraQuGa,MSCA-IF,99999793,DR,Valentin,Valentin Volchkov,Volchkov
655938,ZEPHYROS,MSCA-IF,909875521,DR,Noemi,Noemi Moncunill Marti,Moncunill Marti
655938,ZEPHYROS,MSCA-IF,998096051,DR,Noemi,Noemi Moncunill Marti,Moncunill Marti
655941,DFLOW,MSCA-IF,967270421,DR,Samuel,Samuel van Gool,van Gool
655941,DFLOW,MSCA-IF,999985708,DR,Samuel,Samuel van Gool,van Gool
655942,EnAct,MSCA-IF,999510117,MR,Lorenzo,Lorenzo Bartalesi,Bartalesi
655950,EMPOWER,MSCA-IF,999900833,DR,Aleisha,Aleisha Clarke,Clarke
655954,SLUW,MSCA-IF,999838074,DR,Federico,Federico Giusfredi,Giusfredi
655965,DataLocAbstractions,MSCA-IF,999901512,DR,Didem,Didem Unat,Unat
655978,GDA in staphylococci,MSCA-IF,999991916,DR,Simon,Simon Heilbronner,Heilbronner
655993,FireAndRiskPrevention,MSCA-IF,999862033,DR,Jonay,Jonay Neris Tomé,Neris Tomé
656000,BeSec,MSCA-IF,999976784,DR,Silke,Silke Horstkotte,Horstkotte
656006,CO-PHY-MED,MSCA-IF,998096536,DR,Panagiotis,Panagiotis Kornilios,Kornilios
656006,CO-PHY-MED,MSCA-IF,999991722,DR,Panagiotis,Panagiotis Kornilios,Kornilios
656010,MYSTICETI,MSCA-IF,998437006,DR,Felix,Felix Marx,Marx
656010,MYSTICETI,MSCA-IF,999880269,DR,Felix,Felix Marx,Marx
656011,HRPCDMECH,MSCA-IF,998398982,DR,Panagiotis,Panagiotis Moschou,Moschou
656012,SHARS,MSCA-IF,99998435,DR,Guilhem,Guilhem Chaubet,Chaubet
656035,DRYFUN,MSCA-IF,999886283,DR,Yoann,Yoann Pinguet,Pinguet
656044,ClauSeInTEL,MSCA-IF,999847677,DR,Christos,Christos Vlachos,Vlachos
656047,EinsteinVRH,MSCA-IF,998929669,DR,Michele,Michele Salvi,Salvi
656067,NOVENA,MSCA-IF,999976784,MS,Joleen,Joleen Masschelein,Masschelein
656070,PLACAV,MSCA-IF,999974262,DR,Martin,Martin How,How
656081,Turb. Bound. Layers,MSCA-IF,999975329,MS,Christina,Christina Vanderwel,Vanderwel
656082,DISAGROUP,MSCA-IF,999991043,DR,Fernando,Fernando Broncano Berrocal,Broncano Berrocal
656086,AllergyBLOCK,MSCA-IF,99999308,DR,Laurent,Laurent Reber,Reber
656086,AllergyBLOCK,MSCA-IF,999997833,DR,Laurent,Laurent Reber,Reber
656089,FatherMotherland,MSCA-IF,999974941,DR,Cristina,Cristina Savettieri,Savettieri
656093,SynOptic,MSCA-IF,9999795,DR,Hannah,Hannah Price,Price
656094,StillNoFace,MSCA-IF,94014505,DR,Christoforos,Christoforos Nikou,Nikou
656094,StillNoFace,MSCA-IF,999852818,DR,Christoforos,Christoforos Nikou,Nikou
656099,fetISC,MSCA-IF,999991043,DR,Jordi,Jordi Guiu Sagarra,Guiu Sagarra
656122,CLIMAPROX,MSCA-IF,999880075,DR,Jennifer,Jennifer Jones,Jones
656127,3F-FutureFreshFruit,MSCA-IF,999836134,DR,FRANCISCO,FRANCISCO ROMERO GASCÓN,ROMERO GASCÓN
656127,3F-FutureFreshFruit,MSCA-IF,999991722,DR,FRANCISCO,FRANCISCO ROMERO GASCÓN,ROMERO GASCÓN
656129,Super MagneFiQuE,MSCA-IF,996383904,DR,Gijs,Gijs De lange,De lange
656129,Super MagneFiQuE,MSCA-IF,999977366,DR,Gijs,Gijs De lange,De lange
656131,APE,MSCA-IF,999994535,DR,Nathan,Nathan Stevenson,Stevenson
656132,SolHyPro,MSCA-IF,99990772,DR,Barbara,Barbara Scherrer,Scherrer
656136,NAUTILUS,MSCA-IF,999902385,DR,STELIOS,STELIOS BEKIROS,BEKIROS
656139,ISHTAR,MSCA-IF,954530344,DR,Matteo,Matteo Realdi,Realdi
656144,RADIOGENFF,MSCA-IF,999977172,DR,Laura,Laura Fachal,Fachal
656148,PRENET,MSCA-IF,999835843,DR,Theodora,Theodora Moutsiou,Moutsiou
656157,Pro-Membrane,MSCA-IF,91645086,DR,Gaetano,Gaetano Angelici,Angelici
656157,Pro-Membrane,MSCA-IF,99986407,DR,Gaetano,Gaetano Angelici,Angelici
656161,AutismRigidPercept,MSCA-IF,99997562,DR,Takamitsu,Takamitsu Watanabe,Watanabe
656193,mini-liver SCCS,MSCA-IF,999977172,DR,Laura,Laura BROUTIER,BROUTIER
656195,ION-QNET,MSCA-IF,999869114,DR,Florian,Florian Ong,Ong
656198,TRANSIT,MSCA-IF,999985708,DR,Beste,Beste Isleyen,Isleyen
656203,EUROLIFE,MSCA-IF,99997562,DR,Marija,Marija Radovic,Radovic
656205,MONASPOWER,MSCA-IF,999991043,DR,Jennifer,Jennifer Cromwell,Cromwell
656208,NEXTNANOCELLS,MSCA-IF,999901318,DR,Enrique,Enrique Barrigon,Barrigon
656214,2DInterFOX,MSCA-IF,999866883,DR,Bernhard,Bernhard Bayer,Bayer
656240,EBUCAI,MSCA-IF,998927923,DR,Luis Antonio Vinhas,Luis Antonio Vinhas Catão,Catão
656243,PERFECTION,MSCA-IF,998398982,DR,Pingtao,Pingtao Ding,Ding
656244,ARSENICLOSS,MSCA-IF,996836312,DR,Marianne,Marianne Mödlinger,Mödlinger
656249,CADORS,MSCA-IF,999977172,PROF,Franck,Franck Tancret,Tancret
656259,PoreSelect,MSCA-IF,999867368,DR,Scott David,Scott David Kimmins,Kimmins
656259,PoreSelect,MSCA-IF,999892588,DR,Scott David,Scott David Kimmins,Kimmins
656262,QTMODEM,MSCA-IF,999867077,DR,Ignasi,Ignasi Cos,Cos
656264,LAGRANGE,MSCA-IF,967062453,DR,Fabio,Fabio Silva,Silva
656272,AlFHoNSo,MSCA-IF,999978336,DR,Peter,Peter Edwards,Edwards
656273,RContext,MSCA-IF,999985708,DR,Tamara,Tamara Dobler,Dobler
656285,DEALS,MSCA-IF,99990384,DR,Goedele,Goedele De Clerck,De Clerck
656294,APGAR,MSCA-IF,951414122,DR,Marion,Marion Mortamais,Mortamais
656294,APGAR,MSCA-IF,999551245,DR,Marion,Marion Mortamais,Mortamais
656298,ViGOTHIC,MSCA-IF,999981052,DR,Ainoa,Ainoa Castro correa,Castro correa
656300,PERS-RELICT-CLIM,MSCA-IF,999876389,DR,Albert,Albert Vilà-Cabrera,Vilà-Cabrera
656306,MecaMorphEME,MSCA-IF,99998823,DR,Hervé,Hervé Turlier,Turlier
656318,MoTOR,MSCA-IF,99998823,DR,Mai,Mai Sun,Sun
656319,IMSTREV,MSCA-IF,999470347,DR,Maria,Maria Szente-Pasztoi,Szente-Pasztoi
656323,BaCTher,MSCA-IF,998357951,DR,Barbara,Barbara Chirullo,Chirullo
656323,BaCTher,MSCA-IF,999978821,DR,Barbara,Barbara Chirullo,Chirullo
656325,EU-BEADS,MSCA-IF,999977172,MS,Dorothea Maria,Dorothea Maria Bosch,Bosch
656327,COMNACTSS,MSCA-IF,999985805,DR,Sela,Sela Samin,Samin
656333,PEACEFUL MIND,MSCA-IF,999985708,DR,Maja,Maja Wrzesien,Wrzesien
656337,VEiL,MSCA-IF,999897341,DR,Arianna,Arianna Traviglia,Traviglia
656338,MITONUC,MSCA-IF,999985029,DR,Zorana,Zorana Kurbalija Novicic,Kurbalija Novicic
656347,GUTWORM,MSCA-IF,999981343,DR,Maria,Maria Duque Correa,Duque Correa
656349,IPBMNES,MSCA-IF,999897729,DR,Venkatesan,Venkatesan Kanagaraj,Kanagaraj
656354,ClOThIlde,MSCA-IF,99999793,DR,Begoña,Begoña Ascaso,Ascaso
656357,RAGES,MSCA-IF,99998435,DR,Suzanne,Suzanne Snellenberg,Snellenberg
656359,7DUP,MSCA-IF,999867077,DR,Roser,Roser Corominas Castineira,Corominas Castineira
656361,STATE CAPACITY,MSCA-IF,99946734,DR,Imke,Imke Harbers,Harbers
656361,STATE CAPACITY,MSCA-IF,999985708,DR,Imke,Imke Harbers,Harbers
656370,SF-magnetic-stars,MSCA-IF,999895886,DR,Andrea,Andrea Passamonti,Passamonti
656377,Transnat_farright,MSCA-IF,999866883,DR,Agnieszka,Agnieszka Pasieka,Pasieka
656378,INTERFACIAL REACTIONS,MSCA-IF,999866883,DR,Chen,Chen Li,Li
656381,SHARP,MSCA-IF,999976493,DR,Peter,Peter Abbott,Abbott
656381,SHARP,MSCA-IF,999979694,DR,Peter,Peter Abbott,Abbott
656385,ENIRIS,MSCA-IF,999479077,DR,Ugo,Ugo Marzocchi,Marzocchi
656385,ENIRIS,MSCA-IF,999902094,DR,Ugo,Ugo Marzocchi,Marzocchi
656397,THISTLE,MSCA-IF,999995602,DR,Sandrine,Sandrine Paradis-grenouillet,Paradis-grenouillet
656398,DDRR,MSCA-IF,99999308,MRS,Lorena,Lorena Tomé,Tomé
656422,MODFIN,MSCA-IF,999975426,MR,Dario,Dario Garcia,Garcia
656428,FIRSTBHs,MSCA-IF,99999793,DR,Muhammad,Muhammad Latif,Latif
656439,ESAIRE,MSCA-IF,951414122,DR,Irene,Irene Eleta Mogollon,Eleta Mogollon
656439,ESAIRE,MSCA-IF,999551245,DR,Irene,Irene Eleta Mogollon,Eleta Mogollon
656441,Carnap and the Limits of Metaphysics,MSCA-IF,999975426,DR,Darren,Darren Bradley,Bradley
656442,membrane-ezrin-actin,MSCA-IF,999896759,DR,Feng-Ching,Feng-Ching Tsai,Tsai
656455,METENZ,MSCA-IF,998269778,DR,Matthew,Matthew Burns,Burns
656455,METENZ,MSCA-IF,998776215,DR,Matthew,Matthew Burns,Burns
656455,METENZ,MSCA-IF,999977172,DR,Matthew,Matthew Burns,Burns
656463,Soft Gluons,MSCA-IF,999974941,DR,Leonardo,Leonardo Vernazza,Vernazza
656467,SUPRONICS,MSCA-IF,999976881,DR,Tongfei,Tongfei Wu,Wu
656479,SiCWIRE,MSCA-IF,999875225,DR,Konstantinos,Konstantinos Zekentes,Zekentes
656480,AWWO,MSCA-IF,99986601,DR,Ugo,Ugo Zilioli,Zilioli
656485,SPIN3,MSCA-IF,999977172,DR,Mario,Mario Amado,Amado
656490,MagProtoCell,MSCA-IF,999974262,DR,Laura,Laura Rodríguez Arco,Rodríguez Arco
656491,BRANECOSMOLOGY,MSCA-IF,999991334,DR,Marjorie,Marjorie Schillo,Schillo
656493,DEGENHA,MSCA-IF,99998435,DR,Maitane,Maitane Fernández Chento,Fernández Chento
656511,KSHV QTV,MSCA-IF,999977172,DR,Ildar,Ildar Gabaev,Gabaev
656514,GENEVABREED,MSCA-IF,998317211,MS,Héloïse,Héloïse Bastiaanse,Bastiaanse
656514,GENEVABREED,MSCA-IF,998341461,MS,Héloïse,Héloïse Bastiaanse,Bastiaanse
656519,ELSWIFLUOPRO,MSCA-IF,999854758,DR,Martina,Martina Čížková,Čížková
656522,EARLYSTART,MSCA-IF,999907235,DR,Raquel,Raquel Monclús,Monclús
656528,CortexVisionBehavior,MSCA-IF,99997562,DR,Nicholas,Nicholas Steinmetz,Steinmetz
656530,ETAB,MSCA-IF,999979888,DR,Marie,Marie Bonneau,Bonneau
656540,EARMEDCASTILE,MSCA-IF,999865234,DR,francesca,francesca Grassi,Grassi
656547,NeuArc2Fun,MSCA-IF,999867077,DR,Gilson,Gilson Matthieu,Matthieu
656564,BICSA,MSCA-IF,999991043,DR,Martin,Martin Brandt,Brandt
656566,LQTS-HORSES,MSCA-IF,999991043,DR,Dagmar,Dagmar Trachsel,Trachsel
656572,MobileLinks,MSCA-IF,999977172,DR,Juan Pedro,Juan Pedro González-Varo,González-Varo
656579,POTENTIATE,MSCA-IF,999981634,DR,Patricia,Patricia Corral martínez,Corral martínez
656582,SAFE LIB,MSCA-IF,999976784,DR,Ping,Ping Ping,Ping
656596,SilhouetteOfSeaweed,MSCA-IF,9997661,DR,Asta H,Asta H Petursdottir,Petursdottir
656598,FASTQUANTUM,MSCA-IF,998826946,DR,Tobias,Tobias Kipp,Kipp
656598,FASTQUANTUM,MSCA-IF,999905101,DR,Tobias,Tobias Kipp,Kipp
656601,NSCaging,MSCA-IF,999518362,DR,Benedetta,Benedetta Artegiani,Artegiani
656607,DC FlexMIL,MSCA-IF,997292018,DR,Michael,Michael Kues,Kues
656607,DC FlexMIL,MSCA-IF,999974165,DR,Michael,Michael Kues,Kues
656625,CHOCOLATE,MSCA-IF,94973544,DR,Nathaelle,Nathaelle Bouttes,Bouttes
656632,ECONOMY,MSCA-IF,999981634,DR,Diego,Diego Abalos Rodriguez,Abalos Rodriguez
656636,Titin Signals,MSCA-IF,99946734,DR,Julijus,Julijus Bogomolovas,Bogomolovas
656636,Titin Signals,MSCA-IF,999889969,DR,Julijus,Julijus Bogomolovas,Bogomolovas
656636,Titin Signals,MSCA-IF,999987648,DR,Julijus,Julijus Bogomolovas,Bogomolovas
656644,INSCAPE,MSCA-IF,93696248,DR,Matthias,Matthias Schönberger,Schönberger
656644,INSCAPE,MSCA-IF,999884828,DR,Matthias,Matthias Schönberger,Schönberger
656647,MicroEcoEvol,MSCA-IF,999864555,DR,Nicolas,Nicolas Tromas,Tromas
656647,MicroEcoEvol,MSCA-IF,999902773,DR,Nicolas,Nicolas Tromas,Tromas
656650,ABANDONMENT,MSCA-IF,999864555,MR,Lukas,Lukas Holata,Holata
656655,BATTLE,MSCA-IF,999975523,DR,Sergio,Sergio Bartual,Bartual
656657,TANYFEEDNEURONS,MSCA-IF,999997833,DR,Jerome,Jerome Clasadonte,Clasadonte
656658,NanoCuI,MSCA-IF,999985611,DR,Anil Reddy,Anil Reddy Marri,Marri
656676,FEAT,MSCA-IF,999987745,DR,Marco Maria,Marco Maria Scuderi,Scuderi
656687,APTASENS,MSCA-IF,950076686,DR,Marcello,Marcello Mascini,Mascini
656687,APTASENS,MSCA-IF,999874546,DR,Marcello,Marcello Mascini,Mascini
656690,GOMB-TBI,MSCA-IF,999977172,DR,Jeroen,Jeroen Hermanides,Hermanides
656697,ASF_SwineResistance,MSCA-IF,999904034,DR,Laura,Laura Iacolina,Iacolina
656701,NuFEAST,MSCA-IF,999862906,DR,Juliet,Juliet Wiseman,Wiseman
656712,FE-RUS-Blast,MSCA-IF,909875521,DR,Kailiang,Kailiang Xu,Xu
656712,FE-RUS-Blast,MSCA-IF,999986193,DR,Kailiang,Kailiang Xu,Xu
656721,MECHANOPROTEASES,MSCA-IF,999981052,DR,David,David Giganti,Giganti
656723,NPL,MSCA-IF,999978045,DR,Francisco Miguel,Francisco Miguel Ribeiro Cardona,Ribeiro Cardona
656724,InterDemo,MSCA-IF,999986484,DR,Isabella,Isabella Radhuber,Radhuber
656725,StarlightWinds,MSCA-IF,999991722,DR,Jon,Jon Sundqvist,Sundqvist
656730,GLIODIABESITY,MSCA-IF,910186018,MS,María,María Manfredi-Lozano,Manfredi-Lozano
656730,GLIODIABESITY,MSCA-IF,999886768,MS,María,María Manfredi-Lozano,Manfredi-Lozano
656731,ECAMMETT,MSCA-IF,999854855,DR,Alexis,Alexis Licht,Licht
656737,IPSIBiM,MSCA-IF,999896953,DR,Vânia,Vânia Almeida,Almeida
656738,INHABIT Cities,MSCA-IF,999981052,DR,Maria,Maria Rusca,Rusca
656741,ALGOVIS,MSCA-IF,99984273,DR,Wouter,Wouter Meulemans,Meulemans
656748,KEME,MSCA-IF,999991043,DR,Jane,Jane Malcolm-Davies,Malcolm-Davies
656753,GLASUNTES,MSCA-IF,999862712,MR,Emiliano I. M.,Emiliano I. M. Casati,Casati
656753,GLASUNTES,MSCA-IF,999979015,MR,Emiliano I. M.,Emiliano I. M. Casati,Casati
656757,Tolltum,MSCA-IF,99998435,DR,Aditi,Aditi Varthaman,Varthaman
656763,GTHREG,MSCA-IF,99999793,MR,Matan,Matan Golan,Golan
656767,TEMPEA,MSCA-IF,999907914,DR,Monika,Monika Baumanova,Baumanova
656767,TEMPEA,MSCA-IF,999985029,DR,Monika,Monika Baumanova,Baumanova
656774,Behaviour-Connect,MSCA-IF,999984253,DR,Emma,Emma Carroll,Carroll
656775,GLUCOTOX,MSCA-IF,999907526,DR,Thomas,Thomas Solomon,Solomon
656778,Class II PI3K,MSCA-IF,99997562,DR,York,York Posor,Posor
656779,MOPIGRASFIT,MSCA-IF,999833903,DR,Sermin,Sermin ILDIRAR KIRBAS,ILDIRAR KIRBAS
656782,PETITE GUERRE,MSCA-IF,99998435,DR,Andrea,Andrea Brazzoduro,Brazzoduro
656787,Ethics and Ageing,MSCA-IF,999867077,DR,Paul,Paul Bou-habib,Bou-habib
656794,DEFT,MSCA-IF,999992401,DR,Guillermo,Guillermo Ballesteros,Ballesteros
656810,DENDRONUTRIENT,MSCA-IF,999888029,DR,Yueh-Hsin,Yueh-Hsin Lo,Lo
656811,USES,MSCA-IF,999997736,DR,Gary,Gary Watmough,Watmough
656812,Amine-FUNC,MSCA-IF,999977172,DR,Chuan,Chuan He,He
656816,Oncoworm,MSCA-IF,99998435,DR,Nobuyoshi,Nobuyoshi Kosaka,Kosaka
656817,RvD3-RAVIS,MSCA-IF,99997853,DR,Hildur,Hildur Arnardottir,Arnardottir
656820,CHELALZ,MSCA-IF,999986387,DR,ANA BELEN,ANA BELEN Caballero Hernández,Caballero Hernández
656821,SEAGAS,MSCA-IF,996454423,DR,Daniel Brian,Daniel Brian Praeg,Praeg
656821,SEAGAS,MSCA-IF,99999793,DR,Daniel Brian,Daniel Brian Praeg,Praeg
656822,ChloroQuality,MSCA-IF,999978433,DR,Pablo,Pablo Pulido,Pulido
656824,Molmechindividuality,MSCA-IF,999651931,DR,Gerit,Gerit Linneweber,Linneweber
656824,Molmechindividuality,MSCA-IF,999994826,DR,Gerit,Gerit Linneweber,Linneweber
656830,DRC-ECSA,MSCA-IF,999974262,DR,Hua,Hua Wu,Wu
656841,metaC-Hfunct,MSCA-IF,99990384,MR,Marc,Marc Font,Font
656842,HspAdhesion,MSCA-IF,999892976,DR,Constanze,Constanze Lamprecht,Lamprecht
656843,EDPAS,MSCA-IF,999544455,DR,BARBARA,BARBARA Pernaute,Pernaute
656847,RIDEC,MSCA-IF,999494403,DR,Denis,Denis Samyn,Samyn
656848,NETIA,MSCA-IF,999991043,DR,Kalliope,Kalliope Sarri,Sarri
656853,Symbiosis,MSCA-IF,999991043,DR,Brecht,Brecht Verstraete,Verstraete
656869,COSMIC SHEAR,MSCA-IF,999974941,DR,Joachim,Joachim Harnois-Deraps,Harnois-Deraps
656870,ARTIST,MSCA-IF,95007785,DR,Robert,Robert Weatherup,Weatherup
656870,ARTIST,MSCA-IF,999977172,DR,Robert,Robert Weatherup,Weatherup
656872,INAME,MSCA-IF,99998435,DR,pawan,pawan Kumar,Kumar
656873,VCSD,MSCA-IF,999619436,DR,Jason,Jason Otterstrom,Otterstrom
656878,SO-CMA,MSCA-IF,999993468,DR,Marta,Marta Vazquez-Ortiz,Vazquez-Ortiz
656881,NBUCA,MSCA-IF,999899281,DR,Lucía,Lucía Amoruso,Amoruso
656882,REGMat,MSCA-IF,999986387,DR,Jorge,Jorge Rocha,Rocha
656886,SmartMammaCAD,MSCA-IF,971962408,DR,Ignacio,Ignacio Alvarez,Alvarez
656886,SmartMammaCAD,MSCA-IF,999882015,DR,Ignacio,Ignacio Alvarez,Alvarez
656891,COUPCAT,MSCA-IF,99946734,DR,Iker,Iker Aguirrezabal Telleria,Aguirrezabal Telleria
656891,COUPCAT,MSCA-IF,999865234,DR,Iker,Iker Aguirrezabal Telleria,Aguirrezabal Telleria
656896,MAIDEN-SPRUCE,MSCA-IF,955518483,DR,Fabio,Fabio Gennaretti,Gennaretti
656898,INVLOCCY,MSCA-IF,999985805,DR,Martinus,Martinus Kool,Kool
656900,DualNRSQNM,MSCA-IF,999991043,DR,Cynthia,Cynthia Keeler,Keeler
656902,DNAmics,MSCA-IF,999977172,DR,Pavle,Pavle Troselj,Troselj
656908,NIMBLIS,MSCA-IF,999866883,DR,Oscar,Oscar Bomati-Miguel,Bomati-Miguel
656917,River-HMV,MSCA-IF,999841954,DR,Luke,Luke Javernick,Javernick
656918,MEPOL,MSCA-IF,999981634,DR,Monica,Monica Borghi,Borghi
656923,IRON_DEPOSITS,MSCA-IF,999981828,DR,Tong,Tong Hou,Hou
656937,QuantMR7,MSCA-IF,949800333,DR,Guido,Guido Buonincontri,Buonincontri
656940,FUDACT,MSCA-IF,99946734,PROF,Mirjana,Mirjana Videnovic-Misic,Videnovic-Misic
656940,FUDACT,MSCA-IF,999825755,PROF,Mirjana,Mirjana Videnovic-Misic,Videnovic-Misic
656943,AluminiumScrapDbase,MSCA-IF,99974961,DR,Chandra Bhanu,Chandra Bhanu Basak,Basak
