Creation Date,Purchase Date,Fiscal Year,LPA Number,Purchase Order Number,Requisition Number,Acquisition Type,Sub-Acquisition Type,Acquisition Method,Sub-Acquisition Method,Department Name,wikidataDepartment,Supplier Code,Supplier Name,Supplier Qualifications,Supplier Zip Code,CalCard,Item Name,Identifier2,Item Description,Quantity,Unit Price,Total Price,Normalized UNSPSC,Commodity Title,Class,Class Title,Family,Family Title,Segment,Segment Title,Latitude,Longitude
2015-03-04T00:00:00Z,2015-03-04T00:00:00Z,2014-2015,1-13-72-02-A,CD0124114,,NON-IT Goods,,Statewide Contract,,"State Hospitals, Department of",,18030,American Textile Systems,CA-MB CA-SB,90703,NO,THERMAL BLANKETS,THERMAL BLANKETS52121508,blankets,1,10044,10044,52121508,Blankets,52121500,Bedclothes,52120000,Bedclothes and table and kitchen linen and towels,52000000,Domestic Appliances and Supplies and Consumer Electronic Products,33.867623,-118.068782
2015-06-12T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-14-89-85,4500286824,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11350,Seafood Dimensions Intn'l Inc.,CA-SB,92809,NO,fish,fish10171503,fish,1,8784,8784,10171503,Fish meal,10171500,Organic fertilizers and plant nutrients,10170000,Fertilizers and plant nutrients and herbicides,10000000,Live Plant and Animal Material and Accessories and Supplies,33.865826,-117.744572
2014-09-05T00:00:00Z,2014-09-05T00:00:00Z,2014-2015,1-14-89-02,4500249546,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,34872,Adolph Inc.,CA-SB,93720,NO,potatoes,potatoes50405702,POTATOES,12539.4,1,12539.4,50405702,Round white potatoes,50405700,Potatoes,50400000,Fresh vegetables,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
2014-10-24T00:00:00Z,2014-02-11T00:00:00Z,2014-2015,1-13-89-35,4500219073,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,41771,Majestic Intl Spice Corporation,CA-MB CA-SB SB,90040,NO,VARIOUS SPICES,VARIOUS SPICES50171550,"VARIOUS SPICES; ALLSPICE, CHILI POWDER, CUMIN, GROUND CINNAMON, ETC.",1,13376,13376,50171550,Spices or extracts,50171500,Herbs and spices and extracts,50170000,Seasonings and preservatives,50000000,Food Beverage and Tobacco Products,33.995379,-118.150703
2015-03-04T00:00:00Z,2015-03-03T00:00:00Z,2014-2015,1-15-89-124,14548201,,NON-IT Goods,,Statewide Contract,,"State Hospitals, Department of",,19621,Christian Bartels Enterprises Inc. dba CB Enterprises,CA-SB,95366,NO,turkey breast,turkey breast50111521,turkey breast,740,3.24,2397.6,50111521,"Turkey, minimally processed without additions",50111500,Minimally processed meat and poultry products,50110000,Meat and poultry products,50000000,Food Beverage and Tobacco Products,37.756787,-121.128369
2015-04-27T00:00:00Z,2015-04-27T00:00:00Z,2014-2015,1-13-72-02-A,4500279072,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,18030,American Textile Systems,CA-MB CA-SB,90703,NO,towel,towel52121701,towel,1,5530,5530,52121701,Bath towels,52121700,Towels,52120000,Bedclothes and table and kitchen linen and towels,52000000,Domestic Appliances and Supplies and Consumer Electronic Products,33.867623,-118.068782
2014-08-19T00:00:00Z,2014-08-19T00:00:00Z,2014-2015,1-14-89-65,4500247129,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11350,Seafood Dimensions Intn'l Inc.,CA-SB,92809,NO,waffles,waffles50182002,waffles,11724,0.85,9953.68,50182002,Frozen cakes or pies or pastries,50182000,Cakes and pies and pastries,50180000,Bread and bakery products,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2014-10-11T00:00:00Z,2014-10-09T00:00:00Z,2014-2015,1-14-89-06,4500254429,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,1729526,ABC Ventures LLC,CA-SB,94583,NO,peanut butter crackers,peanut butter crackers50181909,2NS QUARTER FOOD ORDERS,300,14.87,4461,50181909,Crackers,50181900,Bread and biscuits and cookies,50180000,Bread and bakery products,50000000,Food Beverage and Tobacco Products,37.755754,-121.963415
2014-10-24T00:00:00Z,2014-09-25T00:00:00Z,2014-2015,SLP-14-70-0116C,4500215632,,IT Goods,,Software License Program,,California Department of Water Resources,http://www.wikidata.org/entity/Q5020440,19578,"Enterprise Networking Solutions, Inc",CA-SB,95827,NO,Production Support/Subscription VMWare,Production Support/Subscription VMWare81112217,Production Support/Subscription VMWare,1,0,0,81112217,Industry specific software maintenance,81112200,Software maintenance and support,81110000,Computer services,81000000,Engineering and Research and Technology Based Services,38.563097,-121.328511
2014-10-10T00:00:00Z,2014-10-08T00:00:00Z,2014-2015,1-14-75-41D,CD0048514,,NON-IT Goods,,Statewide Contract,,"State Hospitals, Department of",,8485,Midtown Stationers,CA-SB SB,94102,NO,3-HOLE PAPER,3-HOLE PAPER14111507,PAPER 3-HOLE,40,36,1440,14111507,Printer or copier paper,14111500,Printing and writing paper,14110000,Paper products,14000000,Paper Materials and Products,37.779168,-122.419625
2015-06-10T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-13-89-07,SN553013,,NON-IT Goods,,Statewide Contract,,California Department of Developmental Services,http://www.wikidata.org/entity/Q5020413,17520,Seacat Enterprises,CA-SB,90274,NO,CHEESE CHEDDAR,CHEESE CHEDDAR50131801,by the #,800,2.73,2182.08,50131801,Natural cheese,50131800,Cheese,50130000,Dairy products and eggs,50000000,Food Beverage and Tobacco Products,33.779784,-118.375432
2014-09-05T00:00:00Z,2014-09-05T00:00:00Z,2014-2015,1-13-89-62,4500249679,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11350,Seafood Dimensions Intn'l Inc.,CA-SB,92809,NO,tortilla,tortilla50181904,ASST TORTILLAS 13390.00,1,13390,13390,50181904,Dried breads or bread shells or croutons,50181900,Bread and biscuits and cookies,50180000,Bread and bakery products,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2014-12-10T00:00:00Z,2014-12-10T00:00:00Z,2014-2015,1-14-73-02A,4500261620,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,FOIL FOOD WRAP,FOIL FOOD WRAP52151506,FOIL FOOD WRAP,10,40.75,407.5,52151506,Domestic disposable food containers,52151500,Domestic disposable kitchenware,52150000,Domestic kitchenware and kitchen supplies,52000000,Domestic Appliances and Supplies and Consumer Electronic Products,36.675079,-119.865393
2015-03-21T00:00:00Z,2015-03-09T00:00:00Z,2014-2015,1-14-89-70,4500272453,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,17520,Seacat Enterprises,CA-SB,90274,NO,BEVERAGE BASE,BEVERAGE BASE50202306,beverage base,1,1625,1625,50202306,Soft drinks,50202300,Non alcoholic beverages,50200000,Beverages,50000000,Food Beverage and Tobacco Products,33.779784,-118.375432
2015-03-21T00:00:00Z,2015-02-24T00:00:00Z,2014-2015,1-14-89-20,4500270516,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,34872,Adolph Inc.,CA-SB,93720,NO,chips,chips50192109,chips,1,10935,10935,50192109,Crisps or chips or pretzels or mixes,50192100,Snack foods,50190000,Prepared and preserved foods,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
2015-06-11T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-15-89-35,4500286557,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,41771,Majestic Intl Spice Corporation,CA-MB CA-SB,90040,NO,CSP-SQ PURCHASE ORDER,CSP-SQ PURCHASE ORDER50171550,"CSP-SQ PURCHASE ORDER NUMBER 4500286557 FY 15/16
 
 IODIZED SALT
 SPICES",1,14171.25,14171.25,50171550,Spices or extracts,50171500,Herbs and spices and extracts,50170000,Seasonings and preservatives,50000000,Food Beverage and Tobacco Products,33.995379,-118.150703
2014-12-17T00:00:00Z,2014-04-15T00:00:00Z,2014-2015,3-12-70-2899A,HC40156-13-9912,,IT Services,,CMAS,,California Department of Health Care Services,http://www.wikidata.org/entity/Q5020424,1735143,"Think Sharp Solutions, Inc",CA-MB CA-SB,95630,NO,IT Consultant Services,IT Consultant Services80101507,IT CONSULTING SERVICES - SYSTEM PROGRAMMER,1,150000,150000,80101507,Information technology consultation services,80101500,Business and corporate management consultation services,80100000,Management advisory services,80000000,Management and Business Professionals and Administrative Services,38.670213,-121.147592
2015-06-05T00:00:00Z,2014-05-22T00:00:00Z,2014-2015,3-13-70-2138E,HC40203-13-2380,,IT Services,,CMAS,,California Department of Health Care Services,http://www.wikidata.org/entity/Q5020424,36782,M Corp,CA-SB,95825,NO,"Amendment 3, 6/5/15","Amendment 3, 6/5/1580101507","MENDMENT 3, 6/5/15
 
 INCREASE QUANTITY FROM 1,900 HOURS TO 3,900 HOURS; INCREASE EXTENSION
AMOUNT AND THE GRAND TOTAL FROM $190,000.00 TO $390,000.00; EXTEND END
DATE FROM JUNE 30, 2015 TO JUNE 30, 2016.",1,200000,200000,80101507,Information technology consultation services,80101500,Business and corporate management consultation services,80100000,Management advisory services,80000000,Management and Business Professionals and Administrative Services,38.590448,-121.406127
2014-08-27T00:00:00Z,2014-08-27T00:00:00Z,2014-2015,1-14-89-13,4500248464,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,19621,Christian Bartels Enterprises Inc. dba CB Enterprises,CA-SB,95366,NO,SALAD DRESSING,SALAD DRESSING50171832,SALAD DRESSING,1,15802,15802,50171832,Salad dressing or dips,50171800,Sauces and spreads and condiments,50170000,Seasonings and preservatives,50000000,Food Beverage and Tobacco Products,37.756787,-121.128369
2015-04-06T00:00:00Z,2015-04-06T00:00:00Z,2014-2015,1-14-89-02,4500276404,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,34872,Adolph Inc.,CA-SB,93720,NO,potatoes dehy diced,potatoes dehy diced50425601,"potatoes, dehydrated, diced",4800,0.94,4512,50425601,Dried long white potatoes,50425600,Dried potatoes,50420000,Dried vegetables,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
2014-10-17T00:00:00Z,2014-10-16T00:00:00Z,2014-2015,1-14-89-136,4500255336,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,1729526,ABC Ventures LLC,CA-SB,94583,NO,FROZEN KOSHER MEALS,FROZEN KOSHER MEALS50192702,frozen kosher everyday meals,1,7267.3,7267.3,50192702,Frozen combination meals,50192700,Packaged combination meals,50190000,Prepared and preserved foods,50000000,Food Beverage and Tobacco Products,37.755754,-121.963415
2014-07-18T00:00:00Z,2014-07-18T00:00:00Z,2014-2015,1-11-73-02A,4500243240,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,3 OZ DRINKING CUPS,3 OZ DRINKING CUPS41123401,# 101 MANF. # 35N25,1,1544.55,1544.55,41123401,Dosing cups,41123400,Dosing devices,41120000,Laboratory supplies and fixtures,41000000,Laboratory and Measuring and Observing and Testing Equipment,36.675079,-119.865393
2014-07-15T00:00:00Z,2014-07-01T00:00:00Z,2014-2015,1-11-73-02A,4500241330,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,Disposable cups,Disposable cups52151504,Disposable cups,1,3362.12,3362.12,52151504,Domestic disposable cups or glasses or lids,52151500,Domestic disposable kitchenware,52150000,Domestic kitchenware and kitchen supplies,52000000,Domestic Appliances and Supplies and Consumer Electronic Products,36.675079,-119.865393
2014-09-23T00:00:00Z,2014-09-23T00:00:00Z,2014-2015,1-13-89-50,CD038014,,NON-IT Goods,,Statewide Contract,,"State Hospitals, Department of",,17520,Seacat Enterprises,CA-SB,90274,NO,bread,bread50181901,"Rolls, Dinner, White",17,1.13,19.21,50181901,Fresh bread,50181900,Bread and biscuits and cookies,50180000,Bread and bakery products,50000000,Food Beverage and Tobacco Products,33.779784,-118.375432
2014-07-28T00:00:00Z,2014-07-25T00:00:00Z,2014-2015,1-11-73-02B,4500244190,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,29677,California Veteran Supply Inc.,CA-DVBE CA-SB CDVBE,93612,NO,CSP-SQ FOOD SERV ORDER,CSP-SQ FOOD SERV ORDER48102107,CSP-SQ FOOD SER ORDER ((VARIOUS DISPOSBALE GLOVES) FY14/15 1 QTR,1,15038.99,15038.99,48102107,Catering gloves or glove dispensers,48102100,Storage and handling equipment and supplies,48100000,Institutional food services equipment,48000000,Service Industry Machinery and Equipment and Supplies,36.815415,-119.711438
2015-02-20T00:00:00Z,2015-02-20T00:00:00Z,2014-2015,1-14-72-03,4500269852,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,18030,American Textile Systems,CA-MB CA-SB,90703,NO,sheet,sheet52121512,For beds,250,31,7750,52121512,Pillow cases,52121500,Bedclothes,52120000,Bedclothes and table and kitchen linen and towels,52000000,Domestic Appliances and Supplies and Consumer Electronic Products,33.867623,-118.068782
2014-07-11T00:00:00Z,2014-06-30T00:00:00Z,2014-2015,1-14-61-13B,CD0202113,,NON-IT Goods,,Statewide Contract,,"State Hospitals, Department of",,1030998,Pacific Lighting Mgmt Inc,CA-MB CA-SB,92705,NO,Vehicle Charging Stations,Vehicle Charging Stations25175002,Vehicle Charging Stations,12,1800.56,21606.72,25175002,Electric vehicle charging station,25175000,Electric vehicle charging systems,25170000,Transportation components and systems,25000000,Commercial and Military and Private Vehicles and their Accessories and Components,33.758621,-117.81292
2015-05-29T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-15-89-69,4500284041,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,BEAN SPLIT PEA,BEAN SPLIT PEA50421844,BEAN SPLIT PEA,1250,0.4,500,50421844,Dried pinto beans,50421800,Dried beans,50420000,Dried vegetables,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
2015-03-30T00:00:00Z,2014-07-01T00:00:00Z,2014-2015,1-14-89-127,4500240348,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11916,Churchfield Trading Co,CA-MB CA-SB,94607,NO,powdered milk,powdered milk50131704,Powdered milk,1,9850,9850,50131704,Powdered milk,50131700,Milk and butter products,50130000,Dairy products and eggs,50000000,Food Beverage and Tobacco Products,37.80955,-122.291853
2014-10-23T00:00:00Z,2014-10-23T00:00:00Z,2014-2015,1-14-75-41F,3178777,,NON-IT Goods,,Statewide Contract,,California Department of General Services,http://www.wikidata.org/entity/Q5020423,41916,Paper Distributors Inc,CA-SB SB,95691,NO,DIGITAL PAPER,DIGITAL PAPER14111538,DIGITAL PAPER,1,114816.4,114816.4,14111538,Digital paper,14111500,Printing and writing paper,14110000,Paper products,14000000,Paper Materials and Products,38.575311,-121.560401
2015-06-24T00:00:00Z,2015-07-01T00:00:00Z,2014-2015,1-14-73-02A,4500289410,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,CUP 5 1/2 OZ SOUFFLE,CUP 5 1/2 OZ SOUFFLE48102108,CUP SOUFFLE 5 1/2 OZ ITEM #112,18,62.72,1128.96,48102108,Aluminum food wrapping foil,48102100,Storage and handling equipment and supplies,48100000,Institutional food services equipment,48000000,Service Industry Machinery and Equipment and Supplies,36.675079,-119.865393
2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,2014-2015,1-13-89-24,4500260060,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,11350,Seafood Dimensions Intn'l Inc.,CA-SB SB,92809,NO,"Ind tuna pouch (2oz), item# SDI-TBV2","Ind tuna pouch (2oz), item# SDI-TBV250121538","Ind tuna pouch (2oz), item# SDI-TBV2",10,48.2,482,50121538,Shelf stable fish,50121500,Fish,50120000,Seafood,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2014-09-26T00:00:00Z,2014-07-01T00:00:00Z,2014-2015,1-14-89-136,4500230044,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,1730366,Elements Food Group,CA-SB,91763,NO,ENCHILADA CASSEROLE (V)-REFRIED BEANS-SP RICE,ENCHILADA CASSEROLE (V)-REFRIED BEANS-SP RICE50192702,ENCHILADA CASSEROLE (V)-REFRIED BEANS-SP RICE,240,3.78,907.2,50192702,Frozen combination meals,50192700,Packaged combination meals,50190000,Prepared and preserved foods,50000000,Food Beverage and Tobacco Products,34.071744,-117.698448
2015-02-12T00:00:00Z,2015-02-12T00:00:00Z,2014-2015,1-11-81-03,4500269003,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,BAG PAPER GROCERY 8,BAG PAPER GROCERY 824121502,BAG PAPER GROCERY 8,15,42.4,636,24121502,Packaging pouches or bags,24121500,Packaging boxes and bags and pouches,24120000,Packaging materials,24000000,Material Handling and Conditioning and Storage Machinery and their Accessories and Supplies,36.675079,-119.865393
2014-10-27T00:00:00Z,2014-03-06T00:00:00Z,2014-2015,1-12-89-69,4500222885,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,28553,INTERSECT USA,CA-MB CA-SB SB,91355,NO,WHITE BEANS,WHITE BEANS50401834,DRY SMALL WHITE BEANS,1250,0.63,787.5,50401834,Lima beans,50401800,Beans,50400000,Fresh vegetables,50000000,Food Beverage and Tobacco Products,34.416351,-118.574425
2015-05-18T00:00:00Z,2015-05-18T00:00:00Z,2014-2015,1-14-75-41D,4500282000,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,8485,Midtown Stationers,CA-SB,94102,NO,PRINTER OR COPIER PAPER,PRINTER OR COPIER PAPER14111507,PRINTER OR COPIER PAPER,4000,27.8,111200,14111507,Printer or copier paper,14111500,Printing and writing paper,14110000,Paper products,14000000,Paper Materials and Products,37.779168,-122.419625
2015-05-29T00:00:00Z,2015-05-29T00:00:00Z,2014-2015,1-15-89-55,4500284120,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,36345,French Fry Xpress,CA-SB,95126,NO,potatoes,potatoes50192603,"wedges,skin on, pre browned oven prep type",3600,0.62,2232,50192603,Shelf stable prepared potatoes or rice or pasta or stuffing,50192600,Prepared side dishes,50190000,Prepared and preserved foods,50000000,Food Beverage and Tobacco Products,37.327651,-121.917248
2014-10-06T00:00:00Z,2013-09-24T00:00:00Z,2014-2015,1-12-89-85,4500200579,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11350,Seafood Dimensions Intn'l Inc.,CA-SB SB,92809,NO,BATTERED FISH,BATTERED FISH50121537,4 OZ. PORTIONS OF BATTERED FISH,4000,1.73,6920,50121537,Frozen fish,50121500,Fish,50120000,Seafood,50000000,Food Beverage and Tobacco Products,33.865826,-117.744572
2014-12-22T00:00:00Z,2014-05-02T00:00:00Z,2014-2015,3-13-70-1757C,HC40165-13-2380,,IT Services,,CMAS,,California Department of Health Care Services,http://www.wikidata.org/entity/Q5020424,17519,Radian Solutions LLC,CA-MB CA-SB,95670,NO,IT Consultation Services,IT Consultation Services80101507,IT Consultation Services,1,150000,150000,80101507,Information technology consultation services,80101500,Business and corporate management consultation services,80100000,Management advisory services,80000000,Management and Business Professionals and Administrative Services,38.603182,-121.278912
2015-04-08T00:00:00Z,2015-04-08T00:00:00Z,2014-2015,1-15-89-59,4500276843,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,34872,Adolph Inc.,CA-SB,93720,NO,"CEREAL, CORNMEAL","CEREAL, CORNMEAL50221101","CEREAL, CORNMEAL",5000,0.3,1500,50221101,Cereal grains,50221100,Cereals,50220000,Cereal and pulse products,50000000,Food Beverage and Tobacco Products,36.85932,-119.759328
2014-12-26T00:00:00Z,2014-12-23T00:00:00Z,2014-2015,1-15-89-124,4500263568,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,19621,Christian Bartels Enterprises Inc. dba CB Enterprises,CA-SB SB,95366,NO,turkey,turkey50112012,turkey,1,8094.86,8094.86,50112012,"Turkey, processed without additions",50112000,Processed meat and poultry products,50110000,Meat and poultry products,50000000,Food Beverage and Tobacco Products,37.756787,-121.128369
2015-03-04T00:00:00Z,2015-03-04T00:00:00Z,2014-2015,1-14-73-02A,4500271806,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,Kitchen Supplies,Kitchen Supplies48101905,cups,1,773.5,773.5,48101905,Food service cups or mugs,48101900,Tabletop and serving equipment,48100000,Institutional food services equipment,48000000,Service Industry Machinery and Equipment and Supplies,36.675079,-119.865393
2014-09-22T00:00:00Z,2014-09-22T00:00:00Z,2014-2015,1-13-89-99,4500252000,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,1729526,ABC Ventures LLC,CA-SB,94583,NO,Frozen combination meals,Frozen combination meals50192702,Frozen combination meals,1,3558.56,3558.56,50192702,Frozen combination meals,50192700,Packaged combination meals,50190000,Prepared and preserved foods,50000000,Food Beverage and Tobacco Products,37.755754,-121.963415
2014-12-08T00:00:00Z,2014-12-08T00:00:00Z,2014-2015,1-15-89-124,4500260979,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,19621,Christian Bartels Enterprises Inc. dba CB Enterprises,CA-SB SB,95366,NO,Turkey Ham/ Turkey Breast,Turkey Ham/ Turkey Breast50111521,Turkey Ham/Turkey Breast,1,5514.95,5514.95,50111521,"Turkey, minimally processed without additions",50111500,Minimally processed meat and poultry products,50110000,Meat and poultry products,50000000,Food Beverage and Tobacco Products,37.756787,-121.128369
2014-07-11T00:00:00Z,2014-07-11T00:00:00Z,2014-2015,1-13-72-02-A,4500242426,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,18030,American Textile Systems,CA-MB CA-SB,90703,NO,Towels,Towels52121701,towels,560,11.4,6384,52121701,Bath towels,52121700,Towels,52120000,Bedclothes and table and kitchen linen and towels,52000000,Domestic Appliances and Supplies and Consumer Electronic Products,33.867623,-118.068782
2015-06-24T00:00:00Z,2015-06-24T00:00:00Z,2014-2015,1-14-89-78,4500289076,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,1729526,ABC Ventures LLC,CA-SB,94583,NO,vegetables,vegetables50111513,"beans, kidney
 beans, garbanzo,
 beans, refried
 hash, corned beef
 salad, 3 bean
 sauce, red chili
 beans, pinto",1,9708.58,9708.58,50111513,"Beef, minimally processed without additions",50111500,Minimally processed meat and poultry products,50110000,Meat and poultry products,50000000,Food Beverage and Tobacco Products,37.755754,-121.963415
2014-12-08T00:00:00Z,2014-12-08T00:00:00Z,2014-2015,1-13-89-07,4500260998,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,17520,Seacat Enterprises,CA-SB,90274,NO,cheese,cheese50131802,cheese,1,13918.48,13918.48,50131802,Processed cheese,50131800,Cheese,50130000,Dairy products and eggs,50000000,Food Beverage and Tobacco Products,33.779784,-118.375432
2014-11-10T00:00:00Z,2014-11-10T00:00:00Z,2014-2015,1-13-89-76,4500257911,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,11527,"San Joaquin Distributors, Inc.",CA-SB,93706,NO,pudding,pudding50192301,pudding,1,14326.48,14326.48,50192301,Prepared desserts,50192300,Desserts and dessert toppings,50190000,Prepared and preserved foods,50000000,Food Beverage and Tobacco Products,36.675079,-119.865393
2015-05-15T00:00:00Z,2015-05-15T00:00:00Z,2014-2015,1-14-89-136,4500281748,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,1729526,ABC Ventures LLC,CA-SB,94583,NO,EVERDAY KOSHER MEAL-21 DAY MENU,EVERDAY KOSHER MEAL-21 DAY MENU90101802,EVERYDAY KOSHER MEAL-21 DAY MENU,1545,33.19,51278.55,90101802,Delivered meals services,90101800,Carryout and takeaway services,90100000,Restaurants and catering,90000000,Travel and Food and Lodging and Entertainment Services,37.755754,-121.963415
2015-03-18T00:00:00Z,2015-03-18T00:00:00Z,2014-2015,1-14-89-69,4500273877,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,28553,INTERSECT USA,CA-MB CA-SB,91355,NO,BEANS,BEANS50401844,"PINTO BEANS, RED BEANS, SMALL WHITE BEANS, GREEN SPLIT PEA, LENTILS",1,14647.8,14647.8,50401844,Pinto beans,50401800,Beans,50400000,Fresh vegetables,50000000,Food Beverage and Tobacco Products,34.416351,-118.574425
2014-11-24T00:00:00Z,2014-11-24T00:00:00Z,2014-2015,1-13-89-35,4500259508,,NON-IT Goods,,Statewide Contract,,California Department of Corrections and Rehabilitation,http://www.wikidata.org/entity/Q5020415,41771,Majestic Intl Spice Corporation,CA-MB CA-SB SB,90040,NO,"PEPPER, CAYENNE","PEPPER, CAYENNE50171550","PEPPER, CAYENNE",130,1.95,253.5,50171550,Spices or extracts,50171500,Herbs and spices and extracts,50170000,Seasonings and preservatives,50000000,Food Beverage and Tobacco Products,33.995379,-118.150703
2014-11-12T00:00:00Z,2014-11-12T00:00:00Z,2014-2015,1-14-89-110,4500257538,,NON-IT Goods,,Statewide Contract,,Correctional Health Care Services,,28553,INTERSECT USA,CA-MB CA-SB SB,91355,NO,Cereal Bowls,Cereal Bowls50221101,"corn flaskes
 crisp
 raisin",1,836.79,836.79,50221101,Cereal grains,50221100,Cereals,50220000,Cereal and pulse products,50000000,Food Beverage and Tobacco Products,34.416351,-118.574425
2015-02-23T00:00:00Z,2015-02-23T00:00:00Z,2014-2015,1-14-75-41C,3180770,,NON-IT Goods,,Statewide Contract,,California Department of General Services,http://www.wikidata.org/entity/Q5020423,8485,Midtown Stationers,CA-SB,94102,NO,BOND PAPER,BOND PAPER60121104,BOND PAPER,1,23454,23454,60121104,Bond drawing paper,60121100,Canvases and films and boards and artists papers,60120000,Arts and crafts equipment and accessories and supplies,60000000,Musical Instruments and Games and Toys and Arts and Crafts and Educational Equipment and Materials and Accessories and Supplies,37.779168,-122.419625
